atm_iv_standard_deviation,count,coverage,mean_atm_iv,median_absolute_atm_iv_change,median_atm_iv,median_atm_iv_spread,median_relative_instability,p90_absolute_atm_iv_change,p95_absolute_atm_iv_change,target_tenor
0.04697412530680769,741,0.9775725593667546,0.21745928060016023,0.00709043168164164,0.2165597248918406,0.0026941997029112097,0.03394435332434094,0.021739389430552952,0.028298296933489356,150
0.09197269875556631,758,1.0,0.2066846103132142,0.011451748728528999,0.19125682739508063,0.0014281842713996379,0.059982407052577555,0.0378676844662187,0.054745430650902524,21
0.07904084155249795,752,0.9920844327176781,0.21185608069093112,0.010209052079042852,0.19944709984405923,0.001307545383472275,0.05130849518862132,0.031019284699740135,0.04059335060841235,45
0.06463035631533998,722,0.9525065963060686,0.21657529359746225,0.00784907157542758,0.2112232200718156,0.0011495634931530524,0.038249914628864914,0.023546856400270433,0.03303826872132226,90
