underlying_symbol,quote_date,valuation_timestamp,underlying_price,expiration,vendor_dte,time_to_maturity,strike,option_type,bid,ask,last,volume,open_interest,vendor_iv,vendor_delta,vendor_gamma,vendor_vega,vendor_theta,vendor_rho,source_file,source_row
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,190.0,call,89.19,89.61,0.0,,,1.0052,0.91554,0.00029,0.08012,-0.18073,0.01826,spy_2020_2022.csv,1245822
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,190.0,put,0.17,0.18,0.17,11,,0.70022,-0.00987,0.00061,0.01871,-0.02869,-0.0018,spy_2020_2022.csv,1245822
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,195.0,call,84.13,84.63,0.0,,,0.92682,0.91848,0.00032,0.07936,-0.16594,0.01855,spy_2020_2022.csv,1245823
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,195.0,put,0.21,0.23,0.21,22,,0.67933,-0.01334,0.00071,0.0226,-0.03321,-0.00204,spy_2020_2022.csv,1245823
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,200.0,call,79.12,79.59,0.0,,,0.85032,0.92158,0.00044,0.07899,-0.15014,0.01964,spy_2020_2022.csv,1245824
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,200.0,put,0.27,0.28,0.26,28,,0.65458,-0.01613,0.00083,0.02661,-0.03859,-0.00327,spy_2020_2022.csv,1245824
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,205.0,call,74.28,74.78,74.21,26,,0.80372,0.92217,0.00069,0.08073,-0.14608,0.02584,spy_2020_2022.csv,1245825
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,205.0,put,0.32,0.32,0.31,36,,0.63139,-0.019,0.00112,0.03273,-0.04521,-0.00308,spy_2020_2022.csv,1245825
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,210.0,call,69.28,69.75,0.0,,,0.73538,0.92371,0.00078,0.08065,-0.13221,0.02794,spy_2020_2022.csv,1245826
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,210.0,put,0.38,0.41,0.37,10,,0.60768,-0.02404,0.00139,0.03887,-0.05191,-0.00467,spy_2020_2022.csv,1245826
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,215.0,call,64.44,64.93,0.0,,,0.69427,0.92348,0.00118,0.08426,-0.13,0.03592,spy_2020_2022.csv,1245827
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,215.0,put,0.49,0.5,0.81,0,,0.58663,-0.03043,0.00174,0.04658,-0.06004,-0.00551,spy_2020_2022.csv,1245827
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,220.0,call,59.47,59.92,54.13,24,,0.63606,0.92449,0.00142,0.08475,-0.12023,0.03994,spy_2020_2022.csv,1245828
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,220.0,put,0.61,0.63,0.61,6,,0.56643,-0.03809,0.00212,0.05603,-0.07184,-0.00674,spy_2020_2022.csv,1245828
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,225.0,call,54.75,55.22,0.0,,,0.61079,0.91815,0.0021,0.09344,-0.12697,0.05127,spy_2020_2022.csv,1245829
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,225.0,put,0.78,0.8,0.73,27,,0.54842,-0.04822,0.0027,0.06817,-0.08462,-0.00851,spy_2020_2022.csv,1245829
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,230.0,call,49.85,50.33,49.2,153,,0.56629,0.91425,0.00264,0.09958,-0.12346,0.05936,spy_2020_2022.csv,1245830
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,230.0,put,1.0,1.02,0.96,39,,0.53179,-0.0611,0.00337,0.08329,-0.09942,-0.01125,spy_2020_2022.csv,1245830
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,235.0,call,45.15,45.62,49.95,54,,0.54018,0.90364,0.00352,0.1114,-0.13251,0.06976,spy_2020_2022.csv,1245831
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,235.0,put,1.29,1.31,1.3,602,,0.51474,-0.07753,0.00415,0.09963,-0.11617,-0.0138,spy_2020_2022.csv,1245831
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,240.0,call,40.55,40.94,38.73,0,,0.5155,0.88813,0.00462,0.12699,-0.14442,0.07851,spy_2020_2022.csv,1245832
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,240.0,put,1.68,1.72,1.65,310,,0.50076,-0.09972,0.00506,0.11963,-0.13553,-0.01795,spy_2020_2022.csv,1245832
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,245.0,call,36.17,36.55,36.01,213,,0.50533,0.8612,0.00588,0.14903,-0.16668,0.08788,spy_2020_2022.csv,1245833
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,245.0,put,2.15,2.19,2.06,172,,0.48427,-0.12512,0.00616,0.14111,-0.15559,-0.02184,spy_2020_2022.csv,1245833
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,247.0,call,34.44,34.83,0.0,,,0.50056,0.84988,0.00638,0.15736,-0.17552,0.09054,spy_2020_2022.csv,1245834
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,247.0,put,2.36,2.42,2.28,71,,0.47825,-0.13684,0.00668,0.14988,-0.16387,-0.02461,spy_2020_2022.csv,1245834
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,248.0,call,33.42,33.65,0.0,,,0.48316,0.85011,0.00664,0.15797,-0.1697,0.09093,spy_2020_2022.csv,1245835
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,248.0,put,2.49,2.53,0.0,,,0.47477,-0.14328,0.00694,0.15471,-0.16727,-0.02542,spy_2020_2022.csv,1245835
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,249.0,call,32.6,32.78,0.0,,,0.48123,0.84274,0.00688,0.16223,-0.17385,0.09251,spy_2020_2022.csv,1245836
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,249.0,put,2.63,2.68,2.53,42,,0.47204,-0.15015,0.00721,0.15994,-0.17209,-0.02633,spy_2020_2022.csv,1245836
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,250.0,call,31.86,32.16,30.7,1,,0.48885,0.83215,0.00716,0.17078,-0.18577,0.09386,spy_2020_2022.csv,1245837
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,250.0,put,2.76,2.8,2.66,15,,0.46882,-0.15665,0.00743,0.16391,-0.17605,-0.02769,spy_2020_2022.csv,1245837
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,251.0,call,30.82,31.28,0.0,,,0.47901,0.82785,0.0074,0.17357,-0.18522,0.09407,spy_2020_2022.csv,1245838
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,251.0,put,2.88,2.94,2.78,7,,0.46646,-0.16396,0.0077,0.16898,-0.17982,-0.02962,spy_2020_2022.csv,1245838
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,252.0,call,30.1,30.4,30.6,1,,0.47888,0.81954,0.00777,0.17863,-0.19105,0.09522,spy_2020_2022.csv,1245839
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,252.0,put,3.05,3.11,2.93,129,,0.46404,-0.17154,0.00805,0.17391,-0.18521,-0.03074,spy_2020_2022.csv,1245839
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,253.0,call,29.11,29.45,33.6,71,,0.46864,0.8158,0.00805,0.18172,-0.19003,0.09548,spy_2020_2022.csv,1245840
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,253.0,put,3.16,3.22,4.2,1,,0.45949,-0.17786,0.00828,0.17829,-0.18743,-0.03231,spy_2020_2022.csv,1245840
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,254.0,call,28.43,28.64,0.0,,,0.47061,0.80542,0.00827,0.18769,-0.19742,0.09624,spy_2020_2022.csv,1245841
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,254.0,put,3.35,3.41,3.74,1,,0.45696,-0.18619,0.00862,0.18375,-0.19278,-0.03365,spy_2020_2022.csv,1245841
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,255.0,call,27.57,27.9,31.5,1,,0.46919,0.79727,0.00859,0.19282,-0.20209,0.09693,spy_2020_2022.csv,1245842
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,255.0,put,3.49,3.57,3.28,6,,0.45383,-0.195,0.00881,0.18905,-0.19646,-0.03517,spy_2020_2022.csv,1245842
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,256.0,call,26.73,27.05,25.83,0,,0.46407,0.78911,0.00893,0.19639,-0.20445,0.0973,spy_2020_2022.csv,1245843
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,256.0,put,3.67,3.73,3.65,6,,0.45025,-0.20305,0.0092,0.19316,-0.20034,-0.03681,spy_2020_2022.csv,1245843
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,257.0,call,25.92,26.18,25.04,0,,0.45984,0.78114,0.0092,0.20141,-0.20825,0.09748,spy_2020_2022.csv,1245844
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,257.0,put,3.83,3.9,3.7,2,,0.44617,-0.21098,0.00947,0.19786,-0.20325,-0.03793,spy_2020_2022.csv,1245844
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,258.0,call,25.05,25.36,21.97,0,,0.45477,0.77301,0.00949,0.20541,-0.20995,0.09783,spy_2020_2022.csv,1245845
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,258.0,put,4.01,4.08,4.68,2,,0.44348,-0.21966,0.00973,0.20312,-0.20667,-0.03959,spy_2020_2022.csv,1245845
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,259.0,call,24.14,24.47,30.05,1,,0.44685,0.76621,0.00985,0.20858,-0.20946,0.09809,spy_2020_2022.csv,1245846
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,259.0,put,4.17,4.23,4.66,1,,0.439,-0.22868,0.01009,0.20736,-0.20877,-0.04088,spy_2020_2022.csv,1245846
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,260.0,call,23.33,23.67,26.76,1,,0.44346,0.75671,0.01015,0.21317,-0.21341,0.09794,spy_2020_2022.csv,1245847
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,260.0,put,4.39,4.43,4.25,63,,0.435,-0.23855,0.0104,0.2123,-0.21246,-0.04257,spy_2020_2022.csv,1245847
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,261.0,call,22.57,22.89,23.38,1,,0.44093,0.74674,0.01045,0.21826,-0.21648,0.09793,spy_2020_2022.csv,1245848
SPY,2020-04-22,2020-04-22T16:00:00-04:00,279.04,2020-05-13,21.0,0.057534246575342465,261.0,put,4.56,4.64,4.77,3,,0.43112,-0.24822,0.01068,0.21712,-0.21501,-0.04448,spy_2020_2022.csv,1245848
