underlying_symbol,quote_date,valuation_timestamp,underlying_price,expiration,vendor_dte,time_to_maturity,strike,option_type,bid,ask,last,volume,open_interest,vendor_iv,vendor_delta,vendor_gamma,vendor_vega,vendor_theta,vendor_rho,source_file,source_row
SPY,2022-04-06,2022-04-06T16:00:00-04:00,446.58,2022-04-27,21.0,0.057534246575342465,300.0,call,146.58,147.4,0.0,,,0.74615,0.98899,0.0004,0.03241,-0.05678,0.17517,spy_2020_2022.csv,1583326
SPY,2022-04-06,2022-04-06T16:00:00-04:00,446.58,2022-04-27,21.0,0.057534246575342465,300.0,put,0.05,0.06,0.0,,,0.60252,-0.00298,0.00013,0.00903,-0.01125,-0.00045,spy_2020_2022.csv,1583326
SPY,2022-04-06,2022-04-06T16:00:00-04:00,446.58,2022-04-27,21.0,0.057534246575342465,310.0,call,136.65,137.39,0.0,,,0.69864,0.98658,0.00041,0.03684,-0.06004,0.18043,spy_2020_2022.csv,1583327
SPY,2022-04-06,2022-04-06T16:00:00-04:00,446.58,2022-04-27,21.0,0.057534246575342465,310.0,put,0.07,0.08,0.0,,,0.57505,-0.00366,0.00019,0.01229,-0.01457,-0.00129,spy_2020_2022.csv,1583327
SPY,2022-04-06,2022-04-06T16:00:00-04:00,446.58,2022-04-27,21.0,0.057534246575342465,320.0,call,126.57,127.39,0.0,,,0.63329,0.98741,0.00048,0.03594,-0.05368,0.18697,spy_2020_2022.csv,1583328
SPY,2022-04-06,2022-04-06T16:00:00-04:00,446.58,2022-04-27,21.0,0.057534246575342465,320.0,put,0.09,0.1,0.12,0,,0.54361,-0.00456,0.00022,0.01527,-0.01841,-0.00117,spy_2020_2022.csv,1583328
SPY,2022-04-06,2022-04-06T16:00:00-04:00,446.58,2022-04-27,21.0,0.057534246575342465,330.0,call,116.59,117.42,0.0,,,0.58709,0.98506,0.00053,0.03998,-0.05604,0.19204,spy_2020_2022.csv,1583329
SPY,2022-04-06,2022-04-06T16:00:00-04:00,446.58,2022-04-27,21.0,0.057534246575342465,330.0,put,0.11,0.12,0.0,,,0.50947,-0.00647,0.00031,0.01887,-0.02126,-0.00199,spy_2020_2022.csv,1583329
SPY,2022-04-06,2022-04-06T16:00:00-04:00,446.58,2022-04-27,21.0,0.057534246575342465,340.0,call,106.63,107.44,0.0,,,0.54164,0.98322,0.00071,0.0446,-0.05844,0.19782,spy_2020_2022.csv,1583330
SPY,2022-04-06,2022-04-06T16:00:00-04:00,446.58,2022-04-27,21.0,0.057534246575342465,340.0,put,0.13,0.14,0.0,,,0.47326,-0.00732,0.00044,0.02281,-0.02376,-0.00209,spy_2020_2022.csv,1583330
SPY,2022-04-06,2022-04-06T16:00:00-04:00,446.58,2022-04-27,21.0,0.057534246575342465,350.0,call,96.64,97.45,0.0,,,0.49258,0.98211,0.00084,0.04879,-0.05754,0.20258,spy_2020_2022.csv,1583331
SPY,2022-04-06,2022-04-06T16:00:00-04:00,446.58,2022-04-27,21.0,0.057534246575342465,350.0,put,0.16,0.18,0.2,0,,0.44052,-0.01036,0.00055,0.02989,-0.02854,-0.00324,spy_2020_2022.csv,1583331
SPY,2022-04-06,2022-04-06T16:00:00-04:00,446.58,2022-04-27,21.0,0.057534246575342465,355.0,call,91.66,92.44,97.16,0,,0.46839,0.98079,0.00094,0.0514,-0.05745,0.20588,spy_2020_2022.csv,1583332
SPY,2022-04-06,2022-04-06T16:00:00-04:00,446.58,2022-04-27,21.0,0.057534246575342465,355.0,put,0.18,0.2,0.16,0,,0.42449,-0.01168,0.00061,0.03337,-0.03083,-0.00275,spy_2020_2022.csv,1583332
SPY,2022-04-06,2022-04-06T16:00:00-04:00,446.58,2022-04-27,21.0,0.057534246575342465,360.0,call,86.8,87.55,0.0,,,0.46447,0.97509,0.00119,0.064,-0.07032,0.2074,spy_2020_2022.csv,1583333
SPY,2022-04-06,2022-04-06T16:00:00-04:00,446.58,2022-04-27,21.0,0.057534246575342465,360.0,put,0.22,0.22,0.25,25,,0.41043,-0.01364,0.00076,0.03822,-0.03408,-0.00387,spy_2020_2022.csv,1583333
SPY,2022-04-06,2022-04-06T16:00:00-04:00,446.58,2022-04-27,21.0,0.057534246575342465,365.0,call,81.71,82.56,0.0,,,0.43237,0.97539,0.00123,0.06343,-0.0656,0.21004,spy_2020_2022.csv,1583334
SPY,2022-04-06,2022-04-06T16:00:00-04:00,446.58,2022-04-27,21.0,0.057534246575342465,365.0,put,0.23,0.24,0.48,0,,0.39122,-0.01557,0.00094,0.04145,-0.03577,-0.00449,spy_2020_2022.csv,1583334
SPY,2022-04-06,2022-04-06T16:00:00-04:00,446.58,2022-04-27,21.0,0.057534246575342465,370.0,call,76.77,77.55,0.0,,,0.41143,0.97286,0.00138,0.06754,-0.06771,0.21216,spy_2020_2022.csv,1583335
SPY,2022-04-06,2022-04-06T16:00:00-04:00,446.58,2022-04-27,21.0,0.057534246575342465,370.0,put,0.27,0.28,0.6,0,,0.37667,-0.01764,0.00106,0.04861,-0.03956,-0.0046,spy_2020_2022.csv,1583335
SPY,2022-04-06,2022-04-06T16:00:00-04:00,446.58,2022-04-27,21.0,0.057534246575342465,375.0,call,71.8,72.69,0.0,,,0.3975,0.96844,0.00169,0.07784,-0.0748,0.21437,spy_2020_2022.csv,1583336
SPY,2022-04-06,2022-04-06T16:00:00-04:00,446.58,2022-04-27,21.0,0.057534246575342465,375.0,put,0.3,0.32,0.23,0,,0.35968,-0.02081,0.00132,0.05496,-0.0439,-0.00553,spy_2020_2022.csv,1583336
SPY,2022-04-06,2022-04-06T16:00:00-04:00,446.58,2022-04-27,21.0,0.057534246575342465,380.0,call,66.82,67.63,0.0,,,0.36971,0.96716,0.00184,0.08024,-0.07157,0.21702,spy_2020_2022.csv,1583337
SPY,2022-04-06,2022-04-06T16:00:00-04:00,446.58,2022-04-27,21.0,0.057534246575342465,380.0,put,0.35,0.36,0.34,0,,0.34411,-0.02421,0.00154,0.06289,-0.04795,-0.00689,spy_2020_2022.csv,1583337
SPY,2022-04-06,2022-04-06T16:00:00-04:00,446.58,2022-04-27,21.0,0.057534246575342465,385.0,call,61.96,62.79,0.0,,,0.36052,0.95876,0.00222,0.09734,-0.08433,0.21765,spy_2020_2022.csv,1583338
SPY,2022-04-06,2022-04-06T16:00:00-04:00,446.58,2022-04-27,21.0,0.057534246575342465,385.0,put,0.4,0.42,0.28,0,,0.32858,-0.02854,0.00182,0.07182,-0.05209,-0.00827,spy_2020_2022.csv,1583338
SPY,2022-04-06,2022-04-06T16:00:00-04:00,446.58,2022-04-27,21.0,0.057534246575342465,390.0,call,56.94,57.77,61.85,0,,0.33311,0.95652,0.00258,0.10029,-0.08053,0.22016,spy_2020_2022.csv,1583339
