underlying_symbol,quote_date,valuation_timestamp,underlying_price,expiration,vendor_dte,time_to_maturity,strike,option_type,bid,ask,last,volume,open_interest,vendor_iv,vendor_delta,vendor_gamma,vendor_vega,vendor_theta,vendor_rho,source_file,source_row
SPY,2010-12-06,2010-12-06T16:00:00-05:00,122.72,2010-12-17,11.0,0.030136986301369864,100.0,call,22.68,22.89,22.56,43,,0.70122,0.94872,0.00456,0.01913,-0.04652,0.0059,spy_options_2010.parquet,241664
SPY,2010-12-06,2010-12-06T16:00:00-05:00,122.72,2010-12-17,11.0,0.030136986301369864,100.0,put,0.01,0.02,0.02,467,,0.4353,-0.00489,0.00142,0.00312,-0.0049,0.0,spy_options_2010.parquet,241664
SPY,2010-12-06,2010-12-06T16:00:00-05:00,122.72,2010-12-17,11.0,0.030136986301369864,101.0,call,21.63,21.88,20.11,0,,0.6515,0.95395,0.00458,0.01665,-0.01981,0.00471,spy_options_2010.parquet,241665
SPY,2010-12-06,2010-12-06T16:00:00-05:00,122.72,2010-12-17,11.0,0.030136986301369864,101.0,put,0.02,0.03,0.03,548,,0.44244,-0.00775,0.00208,0.00422,-0.00804,-0.00062,spy_options_2010.parquet,241665
SPY,2010-12-06,2010-12-06T16:00:00-05:00,122.72,2010-12-17,11.0,0.030136986301369864,102.0,call,20.63,20.88,20.5,0,,0.62229,0.95574,0.00522,0.01681,-0.0254,0.00506,spy_options_2010.parquet,241666
SPY,2010-12-06,2010-12-06T16:00:00-05:00,122.72,2010-12-17,11.0,0.030136986301369864,102.0,put,0.03,0.04,0.03,22,,0.42237,-0.00835,0.00232,0.00475,-0.00821,0.0,spy_options_2010.parquet,241666
SPY,2010-12-06,2010-12-06T16:00:00-05:00,122.72,2010-12-17,11.0,0.030136986301369864,103.0,call,19.69,19.89,20.06,5,,0.60702,0.95212,0.00633,0.01881,-0.03741,0.00675,spy_options_2010.parquet,241667
SPY,2010-12-06,2010-12-06T16:00:00-05:00,122.72,2010-12-17,11.0,0.030136986301369864,103.0,put,0.02,0.04,0.03,30,,0.4022,-0.00829,0.00253,0.00499,-0.00786,-0.00014,spy_options_2010.parquet,241667
SPY,2010-12-06,2010-12-06T16:00:00-05:00,122.72,2010-12-17,11.0,0.030136986301369864,104.0,call,18.7,18.88,18.05,0,,0.57917,0.9522,0.00722,0.01897,-0.03573,0.00701,spy_options_2010.parquet,241668
SPY,2010-12-06,2010-12-06T16:00:00-05:00,122.72,2010-12-17,11.0,0.030136986301369864,104.0,put,0.02,0.03,0.02,340,,0.38242,-0.00834,0.00274,0.0049,-0.00757,-0.00029,spy_options_2010.parquet,241668
SPY,2010-12-06,2010-12-06T16:00:00-05:00,122.72,2010-12-17,11.0,0.030136986301369864,105.0,call,17.66,17.88,18.05,11,,0.54389,0.9558,0.00795,0.01785,-0.03126,0.007,spy_options_2010.parquet,241669
SPY,2010-12-06,2010-12-06T16:00:00-05:00,122.72,2010-12-17,11.0,0.030136986301369864,105.0,put,0.03,0.05,0.03,604,,0.37761,-0.01227,0.00362,0.00727,-0.01004,-0.00076,spy_options_2010.parquet,241669
SPY,2010-12-06,2010-12-06T16:00:00-05:00,122.72,2010-12-17,11.0,0.030136986301369864,106.0,call,16.65,16.9,16.93,7,,0.50855,0.9589,0.00873,0.01654,-0.02666,0.00633,spy_options_2010.parquet,241670
SPY,2010-12-06,2010-12-06T16:00:00-05:00,122.72,2010-12-17,11.0,0.030136986301369864,106.0,put,0.03,0.04,0.04,388,,0.35759,-0.01213,0.00407,0.00727,-0.00973,-0.00092,spy_options_2010.parquet,241670
SPY,2010-12-06,2010-12-06T16:00:00-05:00,122.72,2010-12-17,11.0,0.030136986301369864,107.0,call,15.69,15.89,16.1,5,,0.49399,0.95393,0.01051,0.0195,-0.02841,0.00824,spy_options_2010.parquet,241671
SPY,2010-12-06,2010-12-06T16:00:00-05:00,122.72,2010-12-17,11.0,0.030136986301369864,107.0,put,0.03,0.05,0.04,982,,0.34892,-0.01574,0.00519,0.00874,-0.01197,-0.00026,spy_options_2010.parquet,241671
SPY,2010-12-06,2010-12-06T16:00:00-05:00,122.72,2010-12-17,11.0,0.030136986301369864,108.0,call,14.64,14.9,14.83,2,,0.45451,0.9586,0.01149,0.01673,-0.02309,0.00765,spy_options_2010.parquet,241672
SPY,2010-12-06,2010-12-06T16:00:00-05:00,122.72,2010-12-17,11.0,0.030136986301369864,108.0,put,0.05,0.06,0.05,,,0.33714,-0.01949,0.00631,0.01087,-0.01423,-0.00059,spy_options_2010.parquet,241672
SPY,2010-12-06,2010-12-06T16:00:00-05:00,122.72,2010-12-17,11.0,0.030136986301369864,109.0,call,13.65,13.91,13.89,47,,0.42982,0.95762,0.01345,0.01769,-0.02164,0.00873,spy_options_2010.parquet,241673
SPY,2010-12-06,2010-12-06T16:00:00-05:00,122.72,2010-12-17,11.0,0.030136986301369864,109.0,put,0.05,0.06,0.06,,,0.31633,-0.0207,0.0071,0.01128,-0.01389,-0.00098,spy_options_2010.parquet,241673
SPY,2010-12-06,2010-12-06T16:00:00-05:00,122.72,2010-12-17,11.0,0.030136986301369864,110.0,call,12.73,12.84,13.0,204,,0.40536,0.95577,0.01568,0.01916,-0.02169,0.00931,spy_options_2010.parquet,241674
SPY,2010-12-06,2010-12-06T16:00:00-05:00,122.72,2010-12-17,11.0,0.030136986301369864,110.0,put,0.06,0.08,0.06,,,0.30264,-0.02478,0.0087,0.01265,-0.01605,-0.00107,spy_options_2010.parquet,241674
SPY,2010-12-06,2010-12-06T16:00:00-05:00,122.72,2010-12-17,11.0,0.030136986301369864,111.0,call,11.73,11.84,11.72,405,,0.38062,0.9522,0.01835,0.01957,-0.02069,0.01,spy_options_2010.parquet,241675
SPY,2010-12-06,2010-12-06T16:00:00-05:00,122.72,2010-12-17,11.0,0.030136986301369864,111.0,put,0.08,0.08,0.06,868,,0.28755,-0.02955,0.01055,0.0148,-0.01831,-0.00121,spy_options_2010.parquet,241675
SPY,2010-12-06,2010-12-06T16:00:00-05:00,122.72,2010-12-17,11.0,0.030136986301369864,112.0,call,10.74,10.85,10.95,25,,0.35629,0.9482,0.02154,0.02118,-0.02091,0.01055,spy_options_2010.parquet,241676
SPY,2010-12-06,2010-12-06T16:00:00-05:00,122.72,2010-12-17,11.0,0.030136986301369864,112.0,put,0.08,0.1,0.09,,,0.27164,-0.03531,0.01276,0.01713,-0.01974,-0.00109,spy_options_2010.parquet,241676
SPY,2010-12-06,2010-12-06T16:00:00-05:00,122.72,2010-12-17,11.0,0.030136986301369864,113.0,call,9.74,9.85,10.0,219,,0.33411,0.9414,0.02551,0.02427,-0.02105,0.0116,spy_options_2010.parquet,241677
SPY,2010-12-06,2010-12-06T16:00:00-05:00,122.72,2010-12-17,11.0,0.030136986301369864,113.0,put,0.1,0.11,0.1,,,0.25374,-0.04126,0.01548,0.01941,-0.02102,-0.00146,spy_options_2010.parquet,241677
SPY,2010-12-06,2010-12-06T16:00:00-05:00,122.72,2010-12-17,11.0,0.030136986301369864,114.0,call,8.73,8.86,8.82,293,,0.30597,0.93938,0.03015,0.02492,-0.01936,0.01241,spy_options_2010.parquet,241678
SPY,2010-12-06,2010-12-06T16:00:00-05:00,122.72,2010-12-17,11.0,0.030136986301369864,114.0,put,0.12,0.12,0.11,,,0.24056,-0.05039,0.01952,0.02266,-0.02376,-0.00185,spy_options_2010.parquet,241678
SPY,2010-12-06,2010-12-06T16:00:00-05:00,122.72,2010-12-17,11.0,0.030136986301369864,115.0,call,7.8,7.86,7.95,613,,0.28763,0.92344,0.03615,0.03046,-0.02291,0.01375,spy_options_2010.parquet,241679
SPY,2010-12-06,2010-12-06T16:00:00-05:00,122.72,2010-12-17,11.0,0.030136986301369864,115.0,put,0.13,0.14,0.14,,,0.22376,-0.06216,0.02445,0.02676,-0.02653,-0.00219,spy_options_2010.parquet,241679
SPY,2010-12-06,2010-12-06T16:00:00-05:00,122.72,2010-12-17,11.0,0.030136986301369864,116.0,call,6.81,6.9,6.91,581,,0.26873,0.90379,0.04333,0.03553,-0.02609,0.01477,spy_options_2010.parquet,241680
SPY,2010-12-06,2010-12-06T16:00:00-05:00,122.72,2010-12-17,11.0,0.030136986301369864,116.0,put,0.17,0.18,0.18,,,0.21152,-0.08065,0.03177,0.03323,-0.03129,-0.00352,spy_options_2010.parquet,241680
SPY,2010-12-06,2010-12-06T16:00:00-05:00,122.72,2010-12-17,11.0,0.030136986301369864,117.0,call,5.86,5.9,5.94,,,0.24634,0.88333,0.05251,0.04132,-0.0267,0.01586,spy_options_2010.parquet,241681
SPY,2010-12-06,2010-12-06T16:00:00-05:00,122.72,2010-12-17,11.0,0.030136986301369864,117.0,put,0.22,0.24,0.23,,,0.20059,-0.10771,0.04147,0.04098,-0.03718,-0.00405,spy_options_2010.parquet,241681
SPY,2010-12-06,2010-12-06T16:00:00-05:00,122.72,2010-12-17,11.0,0.030136986301369864,118.0,call,4.92,4.95,4.96,,,0.22605,0.85137,0.06364,0.04895,-0.03015,0.01776,spy_options_2010.parquet,241682
SPY,2010-12-06,2010-12-06T16:00:00-05:00,122.72,2010-12-17,11.0,0.030136986301369864,118.0,put,0.31,0.31,0.32,,,0.18967,-0.14351,0.05377,0.04994,-0.04424,-0.00592,spy_options_2010.parquet,241682
SPY,2010-12-06,2010-12-06T16:00:00-05:00,122.72,2010-12-17,11.0,0.030136986301369864,119.0,call,4.01,4.06,4.06,,,0.21238,0.79966,0.07562,0.06041,-0.03659,0.01837,spy_options_2010.parquet,241683
