underlying_symbol,quote_date,valuation_timestamp,underlying_price,expiration,vendor_dte,time_to_maturity,strike,option_type,bid,ask,last,volume,open_interest,vendor_iv,vendor_delta,vendor_gamma,vendor_vega,vendor_theta,vendor_rho,source_file,source_row
SPY,2011-04-13,2011-04-13T16:00:00-04:00,131.45,2011-05-20,37.0,0.10136986301369863,100.0,call,31.42,31.67,33.61,0,,0.51633,0.93051,0.00126,0.04623,-0.02995,0.01637,spy_options_2011.parquet,334322
SPY,2011-04-13,2011-04-13T16:00:00-04:00,131.45,2011-05-20,37.0,0.10136986301369863,100.0,put,0.05,0.05,0.06,142,,0.37215,-0.00946,0.00167,0.01111,-0.00561,-0.00141,spy_options_2011.parquet,334322
SPY,2011-04-13,2011-04-13T16:00:00-04:00,131.45,2011-05-20,37.0,0.10136986301369863,101.0,call,30.43,30.67,32.45,0,,0.49728,0.93127,0.00138,0.04621,-0.02892,0.01757,spy_options_2011.parquet,334323
SPY,2011-04-13,2011-04-13T16:00:00-04:00,131.45,2011-05-20,37.0,0.10136986301369863,101.0,put,0.07,0.08,0.06,156,,0.36827,-0.01131,0.00196,0.01313,-0.00597,-0.00204,spy_options_2011.parquet,334323
SPY,2011-04-13,2011-04-13T16:00:00-04:00,131.45,2011-05-20,37.0,0.10136986301369863,102.0,call,29.43,29.67,29.69,0,,0.4796,0.93135,0.00169,0.04614,-0.02831,0.01914,spy_options_2011.parquet,334324
SPY,2011-04-13,2011-04-13T16:00:00-04:00,131.45,2011-05-20,37.0,0.10136986301369863,102.0,put,0.07,0.09,0.07,186,,0.36307,-0.01339,0.00223,0.01412,-0.00642,-0.0018,spy_options_2011.parquet,334324
SPY,2011-04-13,2011-04-13T16:00:00-04:00,131.45,2011-05-20,37.0,0.10136986301369863,103.0,call,28.43,28.69,28.26,10,,0.46182,0.93254,0.00181,0.04591,-0.02658,0.01995,spy_options_2011.parquet,334325
SPY,2011-04-13,2011-04-13T16:00:00-04:00,131.45,2011-05-20,37.0,0.10136986301369863,103.0,put,0.07,0.07,0.08,69,,0.35144,-0.01428,0.00239,0.01466,-0.00723,-0.0015,spy_options_2011.parquet,334325
SPY,2011-04-13,2011-04-13T16:00:00-04:00,131.45,2011-05-20,37.0,0.10136986301369863,104.0,call,27.44,27.7,24.82,0,,0.44493,0.93284,0.0021,0.04576,-0.02623,0.02135,spy_options_2011.parquet,334326
SPY,2011-04-13,2011-04-13T16:00:00-04:00,131.45,2011-05-20,37.0,0.10136986301369863,104.0,put,0.08,0.09,0.09,29,,0.34508,-0.01581,0.00274,0.01641,-0.00763,-0.002,spy_options_2011.parquet,334326
SPY,2011-04-13,2011-04-13T16:00:00-04:00,131.45,2011-05-20,37.0,0.10136986301369863,105.0,call,26.46,26.71,26.04,0,,0.4288,0.93353,0.00241,0.04607,-0.02524,0.02311,spy_options_2011.parquet,334327
SPY,2011-04-13,2011-04-13T16:00:00-04:00,131.45,2011-05-20,37.0,0.10136986301369863,105.0,put,0.09,0.1,0.09,,,0.33838,-0.0173,0.00305,0.01829,-0.00833,-0.00214,spy_options_2011.parquet,334327
SPY,2011-04-13,2011-04-13T16:00:00-04:00,131.45,2011-05-20,37.0,0.10136986301369863,106.0,call,25.52,25.7,25.52,0,,0.41732,0.93303,0.00295,0.04725,-0.02444,0.02725,spy_options_2011.parquet,334328
SPY,2011-04-13,2011-04-13T16:00:00-04:00,131.45,2011-05-20,37.0,0.10136986301369863,106.0,put,0.1,0.11,0.1,110,,0.33123,-0.01992,0.00344,0.01985,-0.00822,-0.00289,spy_options_2011.parquet,334328
SPY,2011-04-13,2011-04-13T16:00:00-04:00,131.45,2011-05-20,37.0,0.10136986301369863,107.0,call,24.52,24.69,26.15,0,,0.39775,0.9335,0.0032,0.04765,-0.02385,0.02808,spy_options_2011.parquet,334329
SPY,2011-04-13,2011-04-13T16:00:00-04:00,131.45,2011-05-20,37.0,0.10136986301369863,107.0,put,0.11,0.12,0.11,56,,0.32301,-0.02161,0.00375,0.02185,-0.00886,-0.00288,spy_options_2011.parquet,334329
SPY,2011-04-13,2011-04-13T16:00:00-04:00,131.45,2011-05-20,37.0,0.10136986301369863,108.0,call,23.53,23.72,21.8,0,,0.38628,0.9331,0.0037,0.04855,-0.02323,0.03097,spy_options_2011.parquet,334330
SPY,2011-04-13,2011-04-13T16:00:00-04:00,131.45,2011-05-20,37.0,0.10136986301369863,108.0,put,0.12,0.12,0.12,30,,0.31526,-0.02385,0.00422,0.02422,-0.01036,-0.00378,spy_options_2011.parquet,334330
SPY,2011-04-13,2011-04-13T16:00:00-04:00,131.45,2011-05-20,37.0,0.10136986301369863,109.0,call,22.58,22.7,22.54,10,,0.37053,0.93227,0.00426,0.04893,-0.02277,0.03332,spy_options_2011.parquet,334331
