fraction_move_within_average_iv_spread,median_absolute_atm_iv_change,median_atm_iv_spread,median_noise_adjusted_move,observation_count,spearman_spread_vs_next_move,target_tenor
0.29972279972279975,0.004126906934397434,0.0017595489554269178,1.9368266283098252,2886,0.25247147997888036,150
0.11159600997506235,0.008829572930096417,0.0016199943087869678,5.203054159469716,3208,0.22857359920013626,21
0.11873671424233222,0.00768178736203623,0.001324133106125433,5.176941778278517,3293,0.21284013199664753,45
0.14977443609022556,0.005123704289332176,0.001206899356186425,3.7564897888205593,3325,0.24113118761658375,90
