atm_iv_standard_deviation,count,coverage,mean_atm_iv,median_absolute_atm_iv_change,median_atm_iv,median_atm_iv_spread,median_relative_instability,p90_absolute_atm_iv_change,p95_absolute_atm_iv_change,target_tenor
0.04889421627107228,2924,0.8354285714285714,0.18010155739453965,0.004126906934397434,0.16969313523541119,0.0017595489554269178,0.023820029483148895,0.013492999715443932,0.01874777456434562,150
0.06974462286676253,3234,0.924,0.156170064115703,0.008829572930096417,0.1385178335925113,0.0016199943087869678,0.06227630724082679,0.030324202242952607,0.04013836115271946,21
0.06280447704081812,3318,0.948,0.16242374895691408,0.00768178736203623,0.1472701524957343,0.001324133106125433,0.051339666724943285,0.023413789283409616,0.03164998770851958,45
0.05486763863900325,3332,0.952,0.17093524930560164,0.005123704289332176,0.15773421034423385,0.001206899356186425,0.03189638180673414,0.016530072784736553,0.022368883943795877,90
