coefficient,confidence_interval_high,confidence_interval_low,model,observation_count,p_value,r_squared,standard_error,t_statistic,term
-0.008202324069560125,-0.007233121090702519,-0.009171527048417732,quote_uncertainty_next_day_hac,12683,8.640266069638715e-62,0.21258495213390005,0.0004945004023046116,-16.587092813945787,C(target_tenor)[T.150]
-0.002567674246412559,-0.0016134586086027584,-0.0035218898842223597,quote_uncertainty_next_day_hac,12683,1.3346987755417776e-07,0.21258495213390005,0.000486853659218502,-5.274016530006558,C(target_tenor)[T.45]
-0.005800697297626622,-0.004976297442512024,-0.00662509715274122,quote_uncertainty_next_day_hac,12683,2.8941311711150015e-43,0.21258495213390005,0.00042061989996620286,-13.790829435537198,C(target_tenor)[T.90]
0.006735060567318547,0.007898899275355848,0.0055712218592812454,quote_uncertainty_next_day_hac,12683,8.10922860342028e-30,0.21258495213390005,0.0005938061705304347,11.342186897960756,Intercept
0.30584530419602135,0.4464882080789868,0.16520240031305589,quote_uncertainty_next_day_hac,12683,2.0243963697362253e-05,0.21258495213390005,0.07175790218204965,4.262182908024435,absolute_underlying_return
0.7851329867371077,1.09243144168511,0.47783453178910545,quote_uncertainty_next_day_hac,12683,5.510860309788565e-07,0.21258495213390005,0.15678780700662528,5.007615080067616,atm_iv_spread
0.021041328265430145,0.026035308211561276,0.016047348319299014,quote_uncertainty_next_day_hac,12683,1.4814369307516502e-16,0.21258495213390005,0.0025479957721279618,8.257991828556863,past_realized_volatility
-0.0026745889975253226,0.00225783013911287,-0.0076070081341635155,spy_contemporaneous_hac,12685,0.28787973596783445,0.5099683987451947,0.002516586618705489,-1.0627843991720454,C(target_tenor)[T.150]
-0.0006413458766220122,0.0012062323512477908,-0.0024889241044918154,spy_contemporaneous_hac,12685,0.496277742244396,0.5099683987451947,0.0009426592745801782,-0.6803581038415405,C(target_tenor)[T.45]
-0.0019013758687608162,0.0017298081296695756,-0.005532559867191208,spy_contemporaneous_hac,12685,0.3047574532443842,0.5099683987451947,0.0018526789405686574,-1.0262846017870813,C(target_tenor)[T.90]
0.01401767364394644,0.022171856602483227,0.005863490685409652,spy_contemporaneous_hac,12685,0.0007535108165288775,0.5099683987451947,0.0041603738756711564,3.3693302724349725,Intercept
0.999123624022999,1.1240683583453035,0.8741788897006946,spy_contemporaneous_hac,12685,2.3175926625327445e-55,0.5099683987451947,0.06374848482311542,15.67289994099928,absolute_underlying_return
0.5242083995676325,0.7181007132071076,0.3303160859281576,spy_contemporaneous_hac,12685,1.1645766525578177e-07,0.5099683987451947,0.09892646761311576,5.298970156477441,atm_iv_spread
0.0007556394068925768,0.0019520953857699937,-0.00044081657198483993,spy_contemporaneous_hac,12685,0.21577385790000803,0.5099683987451947,0.0006104479410412176,1.237844140490853,high_vol_regime
-0.0027714065527797128,-0.0001859395918084824,-0.005356873513750943,spy_contemporaneous_hac,12685,0.035648064756325426,0.5099683987451947,0.0013191400359216109,-2.1009191422527653,log_dte
-0.0022469829033235863,0.002991749520574893,-0.007485715327222066,spy_contemporaneous_hac,12685,0.40053706984114656,0.5099683987451947,0.0026728717799005147,-0.8406624366422919,past_realized_volatility
