atm_iv_standard_deviation,count,coverage,mean_atm_iv,median_absolute_atm_iv_change,median_atm_iv,median_atm_iv_spread,median_relative_instability,p90_absolute_atm_iv_change,p95_absolute_atm_iv_change,target_tenor
0.04845766070563114,2932,0.8358038768529077,0.17708424215671503,0.004516319928684176,0.16631444026263315,,0.026288895180563345,0.01565554595513839,0.02086590108156837,150
0.06835922835504128,3242,0.9241733181299886,0.15168245372690087,0.007655772133343085,0.1346946321567739,,0.05721241615484312,0.027239914303593557,0.03787187371719822,21
0.06216957145622249,3326,0.9481185860889396,0.15938885882488546,0.006412007517566758,0.1440336395922282,,0.04534170733148861,0.022173488765141917,0.029410252226086668,45
0.05417592131570704,3335,0.9506841505131128,0.1681201727902478,0.005219887933150182,0.15523019632517474,,0.03269008850354377,0.017673449429802982,0.022797455667046614,90
