crossed_market_rows,expiries,maximum_spot,minimum_spot,missing_quote_rows,quote_date,raw_rows,strikes
1.0,13,113.29,113.29,0.0,2010-01-04T00:00:00,914,131
4.0,12,113.64,113.64,0.0,2010-01-05T00:00:00,914,131
1.0,13,113.74,113.74,0.0,2010-01-06T00:00:00,996,131
1.0,13,114.2,114.2,0.0,2010-01-07T00:00:00,996,131
1.0,13,114.54,114.54,0.0,2010-01-08T00:00:00,996,131
3.0,13,114.73,114.73,0.0,2010-01-11T00:00:00,996,131
0.0,13,113.66,113.66,0.0,2010-01-12T00:00:00,1002,131
0.0,13,114.63,114.63,0.0,2010-01-13T00:00:00,1005,131
1.0,13,114.92,114.92,0.0,2010-01-14T00:00:00,1005,131
1.0,13,113.66,113.66,0.0,2010-01-15T00:00:00,1005,131
1.0,12,115.06,115.06,0.0,2010-01-19T00:00:00,895,131
1.0,13,113.9,113.9,0.0,2010-01-20T00:00:00,993,131
1.0,13,111.68,111.68,0.0,2010-01-21T00:00:00,993,131
2.0,13,109.22,109.22,0.0,2010-01-22T00:00:00,993,131
1.0,13,109.78,109.78,0.0,2010-01-25T00:00:00,993,131
1.0,13,109.28,109.28,0.0,2010-01-26T00:00:00,993,131
0.0,13,109.83,109.83,993.0,2010-01-27T00:00:00,993,131
0.0,13,108.56,108.56,993.0,2010-01-28T00:00:00,993,131
0.0,13,107.43,107.43,993.0,2010-01-29T00:00:00,993,131
0.0,13,109.01,109.01,993.0,2010-02-01T00:00:00,993,131
0.0,13,110.4,110.4,993.0,2010-02-02T00:00:00,993,131
0.0,13,109.86,109.86,993.0,2010-02-03T00:00:00,993,131
0.0,13,106.47,106.47,993.0,2010-02-04T00:00:00,993,131
0.0,13,106.72,106.72,993.0,2010-02-05T00:00:00,993,131
2.0,13,105.89,105.89,0.0,2010-02-08T00:00:00,993,131
3.0,13,107.22,107.22,0.0,2010-02-09T00:00:00,993,131
3.0,13,107.01,107.01,0.0,2010-02-10T00:00:00,993,131
1.0,13,108.11,108.11,0.0,2010-02-11T00:00:00,993,131
2.0,13,108.02,108.02,0.0,2010-02-12T00:00:00,993,131
0.0,13,109.75,109.75,0.0,2010-02-16T00:00:00,993,131
0.0,13,110.25,110.25,0.0,2010-02-17T00:00:00,993,131
0.0,13,110.95,110.95,0.0,2010-02-18T00:00:00,993,131
0.0,13,111.19,111.19,0.0,2010-02-19T00:00:00,993,131
1.0,13,111.13,111.13,0.0,2010-02-22T00:00:00,980,123
0.0,13,109.8,109.8,0.0,2010-02-23T00:00:00,981,123
2.0,13,110.86,110.86,0.0,2010-02-24T00:00:00,981,123
1.0,13,110.71,110.71,0.0,2010-02-25T00:00:00,981,123
1.0,13,110.75,110.75,0.0,2010-02-26T00:00:00,981,123
1.0,13,111.89,111.89,0.0,2010-03-01T00:00:00,981,123
1.0,13,112.16,112.16,0.0,2010-03-02T00:00:00,981,123
2.0,13,112.3,112.3,0.0,2010-03-03T00:00:00,981,123
1.0,13,112.64,112.64,0.0,2010-03-04T00:00:00,981,123
2.0,13,114.23,114.23,0.0,2010-03-05T00:00:00,981,123
2.0,13,114.27,114.27,0.0,2010-03-08T00:00:00,981,123
3.0,13,114.44,114.44,0.0,2010-03-09T00:00:00,981,123
2.0,13,114.98,114.98,0.0,2010-03-10T00:00:00,981,123
2.0,13,115.46,115.46,0.0,2010-03-11T00:00:00,982,123
2.0,13,115.46,115.46,0.0,2010-03-12T00:00:00,988,123
2.0,13,115.5,115.5,0.0,2010-03-15T00:00:00,992,123
3.0,13,116.41,116.41,0.0,2010-03-16T00:00:00,992,123
3.0,13,117.1,117.1,0.0,2010-03-17T00:00:00,992,123
0.0,13,117.03,117.03,0.0,2010-03-18T00:00:00,992,123
1.0,13,115.97,115.97,0.0,2010-03-19T00:00:00,992,123
2.0,13,116.58,116.58,0.0,2010-03-22T00:00:00,977,123
2.0,13,117.42,117.42,0.0,2010-03-23T00:00:00,977,123
1.0,13,116.83,116.83,0.0,2010-03-24T00:00:00,977,123
0.0,13,116.62,116.62,0.0,2010-03-25T00:00:00,977,123
1.0,13,116.65,116.65,0.0,2010-03-26T00:00:00,977,123
3.0,13,117.35,117.35,0.0,2010-03-29T00:00:00,977,123
2.0,13,117.38,117.38,0.0,2010-03-30T00:00:00,977,123
3.0,13,116.98,116.98,0.0,2010-03-31T00:00:00,988,123
0.0,13,117.81,117.81,0.0,2010-04-01T00:00:00,934,123
3.0,13,118.78,118.78,0.0,2010-04-05T00:00:00,934,123
3.0,13,119.02,119.02,0.0,2010-04-06T00:00:00,934,123
0.0,13,118.38,118.38,0.0,2010-04-07T00:00:00,934,123
0.0,13,118.78,118.78,0.0,2010-04-08T00:00:00,934,123
0.0,13,119.54,119.54,0.0,2010-04-09T00:00:00,934,123
2.0,13,119.76,119.76,0.0,2010-04-12T00:00:00,934,123
4.0,13,119.87,119.87,0.0,2010-04-13T00:00:00,934,123
2.0,13,121.17,121.17,0.0,2010-04-14T00:00:00,934,123
1.0,13,121.31,121.31,0.0,2010-04-15T00:00:00,934,123
0.0,13,119.37,119.37,0.0,2010-04-16T00:00:00,962,123
0.0,13,119.85,119.85,0.0,2010-04-19T00:00:00,959,123
1.0,13,120.87,120.87,0.0,2010-04-20T00:00:00,959,123
1.0,13,120.65,120.65,0.0,2010-04-21T00:00:00,959,123
0.0,13,121.0,121.0,0.0,2010-04-22T00:00:00,959,123
1.0,13,121.8,121.8,0.0,2010-04-23T00:00:00,959,123
0.0,13,121.34,121.34,0.0,2010-04-26T00:00:00,959,123
0.0,13,118.49,118.49,0.0,2010-04-27T00:00:00,959,123
0.0,13,119.34,119.34,0.0,2010-04-28T00:00:00,959,123
2.0,13,120.84,120.84,0.0,2010-04-29T00:00:00,959,123
1.0,13,118.81,118.81,0.0,2010-04-30T00:00:00,959,123
0.0,13,120.39,120.39,0.0,2010-05-03T00:00:00,959,123
1.0,13,117.54,117.54,0.0,2010-05-04T00:00:00,959,123
0.0,13,116.82,116.82,0.0,2010-05-05T00:00:00,959,123
0.0,13,112.87,112.87,0.0,2010-05-06T00:00:00,959,123
0.0,13,111.3,111.3,0.0,2010-05-07T00:00:00,959,123
0.0,13,116.14,116.14,0.0,2010-05-10T00:00:00,959,123
0.0,13,115.82,115.82,0.0,2010-05-11T00:00:00,978,123
0.0,13,117.47,117.47,0.0,2010-05-12T00:00:00,978,123
1.0,13,115.98,115.98,0.0,2010-05-13T00:00:00,978,123
0.0,13,113.9,113.9,0.0,2010-05-14T00:00:00,978,123
0.0,13,113.95,113.95,0.0,2010-05-17T00:00:00,978,123
0.0,13,112.42,112.42,0.0,2010-05-18T00:00:00,978,123
0.0,13,107.51,107.51,0.0,2010-05-20T00:00:00,978,123
0.0,13,109.07,109.07,0.0,2010-05-21T00:00:00,978,123
2.0,13,107.72,107.72,0.0,2010-05-24T00:00:00,983,123
0.0,15,107.82,107.82,0.0,2010-05-25T00:00:00,1054,131
2.0,14,107.15,107.15,0.0,2010-05-26T00:00:00,1067,131
2.0,14,110.78,110.78,0.0,2010-05-27T00:00:00,1067,131
0.0,14,109.4,109.4,0.0,2010-05-28T00:00:00,1067,131
1.0,14,107.52,107.52,0.0,2010-06-01T00:00:00,1071,131
0.0,14,110.32,110.32,0.0,2010-06-02T00:00:00,1071,131
0.0,15,110.71,110.71,0.0,2010-06-03T00:00:00,1092,131
0.0,16,107.0,107.0,0.0,2010-06-04T00:00:00,1130,131
1.0,16,105.49,105.49,0.0,2010-06-07T00:00:00,1130,131
0.0,16,106.57,106.57,0.0,2010-06-08T00:00:00,1133,131
0.0,16,106.02,106.02,0.0,2010-06-09T00:00:00,1133,131
0.0,16,109.18,109.18,0.0,2010-06-10T00:00:00,1133,131
0.0,16,109.66,109.66,0.0,2010-06-11T00:00:00,1133,131
1.0,15,109.53,109.53,0.0,2010-06-14T00:00:00,1112,131
0.0,15,111.98,111.98,0.0,2010-06-15T00:00:00,1112,131
1.0,15,111.94,111.94,0.0,2010-06-16T00:00:00,1114,131
2.0,15,112.14,112.14,0.0,2010-06-17T00:00:00,1114,131
0.0,15,111.71,111.71,0.0,2010-06-18T00:00:00,1114,131
1.0,15,111.36,111.36,0.0,2010-06-21T00:00:00,1023,131
1.0,15,109.58,109.58,0.0,2010-06-22T00:00:00,1023,131
2.0,15,109.21,109.21,0.0,2010-06-23T00:00:00,1023,131
1.0,15,107.44,107.44,0.0,2010-06-24T00:00:00,1023,131
0.0,16,107.88,107.88,0.0,2010-06-25T00:00:00,1043,131
0.0,15,107.48,107.48,0.0,2010-06-28T00:00:00,1023,131
23.0,15,104.21,104.21,0.0,2010-06-29T00:00:00,1031,131
1.0,15,103.05,103.05,0.0,2010-06-30T00:00:00,1031,131
0.0,16,102.78,102.78,0.0,2010-07-01T00:00:00,1014,131
0.0,16,102.25,102.25,0.0,2010-07-02T00:00:00,1014,131
0.0,15,102.85,102.85,0.0,2010-07-06T00:00:00,1003,131
2.0,15,106.12,106.12,0.0,2010-07-07T00:00:00,1003,131
1.0,15,107.15,107.15,0.0,2010-07-08T00:00:00,1003,131
1.0,15,107.93,107.93,0.0,2010-07-09T00:00:00,1019,131
3.0,14,108.03,108.03,0.0,2010-07-12T00:00:00,990,131
1.0,14,109.67,109.67,0.0,2010-07-13T00:00:00,990,131
1.0,14,109.66,109.66,0.0,2010-07-14T00:00:00,1013,131
0.0,15,109.7,109.7,0.0,2010-07-15T00:00:00,1031,131
0.0,15,106.66,106.66,0.0,2010-07-16T00:00:00,1031,131
0.0,14,107.31,107.31,0.0,2010-07-19T00:00:00,931,131
2.0,14,108.47,108.47,0.0,2010-07-20T00:00:00,931,131
0.0,15,107.1,107.1,0.0,2010-07-21T00:00:00,1030,131
0.0,16,109.5,109.5,0.0,2010-07-22T00:00:00,1062,131
1.0,16,110.42,110.42,0.0,2010-07-23T00:00:00,1062,131
0.0,15,111.58,111.58,0.0,2010-07-26T00:00:00,1044,131
2.0,15,111.51,111.51,0.0,2010-07-27T00:00:00,1044,131
1.0,15,110.81,110.81,0.0,2010-07-28T00:00:00,1044,131
0.0,16,110.29,110.29,0.0,2010-07-29T00:00:00,1062,131
0.0,16,110.3,110.3,0.0,2010-07-30T00:00:00,1062,131
1.0,15,112.74,112.74,0.0,2010-08-02T00:00:00,1044,131
2.0,15,112.22,112.22,0.0,2010-08-03T00:00:00,1044,131
2.0,15,112.97,112.97,0.0,2010-08-04T00:00:00,1044,131
1.0,16,112.85,112.85,0.0,2010-08-05T00:00:00,1062,131
1.0,16,112.38,112.38,0.0,2010-08-06T00:00:00,1062,131
1.0,15,113.0,113.0,0.0,2010-08-09T00:00:00,1052,131
1.0,15,112.42,112.42,0.0,2010-08-10T00:00:00,1052,131
3.0,15,109.29,109.29,0.0,2010-08-11T00:00:00,1052,131
0.0,15,108.65,108.65,0.0,2010-08-12T00:00:00,1052,131
0.0,15,108.29,108.29,0.0,2010-08-13T00:00:00,1052,131
1.0,14,108.28,108.28,0.0,2010-08-16T00:00:00,1034,131
0.0,14,109.6,109.6,0.0,2010-08-17T00:00:00,1034,131
2.0,14,109.79,109.79,0.0,2010-08-18T00:00:00,1034,131
1.0,15,107.91,107.91,0.0,2010-08-19T00:00:00,1052,131
1.0,15,107.54,107.54,0.0,2010-08-20T00:00:00,1052,131
3.0,16,107.13,107.13,0.0,2010-08-23T00:00:00,1079,131
1.0,16,105.58,105.58,0.0,2010-08-24T00:00:00,1081,131
0.0,16,105.93,105.93,0.0,2010-08-25T00:00:00,1102,131
2.0,17,105.2,105.2,0.0,2010-08-26T00:00:00,1156,131
2.0,17,106.86,106.86,0.0,2010-08-27T00:00:00,1156,131
4.0,16,105.32,105.32,0.0,2010-08-30T00:00:00,1136,131
1.0,16,105.34,105.34,0.0,2010-08-31T00:00:00,1136,131
6.0,16,108.47,108.47,0.0,2010-09-01T00:00:00,1136,131
3.0,17,109.47,109.47,0.0,2010-09-02T00:00:00,1154,131
1.0,17,110.92,110.92,0.0,2010-09-03T00:00:00,1154,131
1.0,16,109.67,109.67,0.0,2010-09-07T00:00:00,1136,131
3.0,16,110.39,110.39,0.0,2010-09-08T00:00:00,1144,131
2.0,16,110.92,110.92,0.0,2010-09-09T00:00:00,1144,131
2.0,16,111.51,111.51,0.0,2010-09-10T00:00:00,1144,131
1.0,15,112.74,112.74,0.0,2010-09-13T00:00:00,1126,131
2.0,15,112.65,112.65,0.0,2010-09-14T00:00:00,1126,131
0.0,15,113.09,113.09,0.0,2010-09-15T00:00:00,1134,131
1.0,16,113.08,113.08,0.0,2010-09-16T00:00:00,1153,131
2.0,16,112.48,112.48,0.0,2010-09-17T00:00:00,1153,131
2.0,16,114.23,114.23,0.0,2010-09-20T00:00:00,1151,139
1.0,16,114.0,114.0,0.0,2010-09-21T00:00:00,1151,139
2.0,16,113.44,113.44,0.0,2010-09-22T00:00:00,1151,139
0.0,17,112.49,112.49,0.0,2010-09-23T00:00:00,1168,139
1.0,17,114.8,114.8,0.0,2010-09-24T00:00:00,1169,139
1.0,16,114.29,114.29,0.0,2010-09-27T00:00:00,1151,139
1.0,16,114.72,114.72,0.0,2010-09-28T00:00:00,1151,139
1.0,16,114.43,114.43,0.0,2010-09-29T00:00:00,1151,139
2.0,17,114.11,114.11,0.0,2010-09-30T00:00:00,1171,139
0.0,16,114.63,114.63,0.0,2010-10-01T00:00:00,1100,139
2.0,16,113.73,113.73,0.0,2010-10-04T00:00:00,1128,139
2.0,16,116.03,116.03,0.0,2010-10-05T00:00:00,1128,139
4.0,16,116.04,116.04,0.0,2010-10-06T00:00:00,1128,139
3.0,16,115.89,115.89,0.0,2010-10-07T00:00:00,1128,139
1.0,16,116.55,116.55,0.0,2010-10-08T00:00:00,1128,139
2.0,15,116.65,116.65,0.0,2010-10-11T00:00:00,1108,139
2.0,15,117.03,117.03,0.0,2010-10-12T00:00:00,1108,139
1.0,15,117.89,117.89,0.0,2010-10-13T00:00:00,1108,139
2.0,16,117.46,117.46,0.0,2010-10-14T00:00:00,1141,139
0.0,16,117.73,117.73,0.0,2010-10-15T00:00:00,1141,139
0.0,15,118.54,118.54,0.0,2010-10-18T00:00:00,1036,139
1.0,15,116.71,116.71,0.0,2010-10-19T00:00:00,1068,139
5.0,15,117.87,117.87,0.0,2010-10-20T00:00:00,1068,139
3.0,16,118.12,118.12,0.0,2010-10-21T00:00:00,1085,139
1.0,16,118.4,118.4,0.0,2010-10-22T00:00:00,1085,139
2.0,15,118.68,118.68,0.0,2010-10-25T00:00:00,1067,139
1.0,15,118.7,118.7,0.0,2010-10-26T00:00:00,1067,139
2.0,15,118.38,118.38,0.0,2010-10-27T00:00:00,1067,139
1.0,15,118.47,118.47,0.0,2010-10-28T00:00:00,1067,139
2.0,16,118.48,118.48,0.0,2010-10-29T00:00:00,1084,139
2.0,16,118.56,118.56,0.0,2010-11-01T00:00:00,1183,147
4.0,16,119.46,119.46,0.0,2010-11-02T00:00:00,1183,147
1.0,16,119.96,119.96,0.0,2010-11-03T00:00:00,1183,147
1.0,17,122.26,122.26,0.0,2010-11-04T00:00:00,1201,147
2.0,17,122.74,122.74,0.0,2010-11-05T00:00:00,1201,147
0.0,16,122.54,122.54,0.0,2010-11-08T00:00:00,1184,147
2.0,16,121.6,121.6,0.0,2010-11-09T00:00:00,1184,147
2.0,16,122.08,122.08,0.0,2010-11-10T00:00:00,1184,147
2.0,16,121.65,121.65,0.0,2010-11-11T00:00:00,1192,147
1.0,16,120.19,120.19,0.0,2010-11-12T00:00:00,1192,147
2.0,16,118.15,118.15,0.0,2010-11-16T00:00:00,1190,147
2.0,16,118.22,118.22,0.0,2010-11-17T00:00:00,1190,147
4.0,17,119.97,119.97,0.0,2010-11-18T00:00:00,1208,147
1.0,17,120.28,120.28,0.0,2010-11-19T00:00:00,1211,147
1.0,16,120.16,120.16,0.0,2010-11-22T00:00:00,1120,147
1.0,16,118.43,118.43,0.0,2010-11-23T00:00:00,1120,147
1.0,17,120.2,120.2,0.0,2010-11-24T00:00:00,1139,147
0.0,17,118.8,118.8,0.0,2010-11-26T00:00:00,1140,147
36.0,16,119.16,119.16,0.0,2010-11-29T00:00:00,1119,147
6.0,16,118.48,118.48,0.0,2010-11-30T00:00:00,1127,147
4.0,16,121.0,121.0,0.0,2010-12-01T00:00:00,1127,147
7.0,17,122.57,122.57,0.0,2010-12-02T00:00:00,1145,147
4.0,17,122.87,122.87,0.0,2010-12-03T00:00:00,1147,147
3.0,16,122.72,122.72,0.0,2010-12-06T00:00:00,1127,147
6.0,16,122.83,122.83,0.0,2010-12-07T00:00:00,1127,147
5.0,16,123.25,123.25,0.0,2010-12-08T00:00:00,1127,147
7.0,16,123.78,123.78,0.0,2010-12-09T00:00:00,1127,147
6.0,16,124.5,124.5,0.0,2010-12-10T00:00:00,1127,147
1.0,15,124.57,124.57,0.0,2010-12-13T00:00:00,1111,147
2.0,15,124.65,124.65,0.0,2010-12-14T00:00:00,1111,147
1.0,15,124.1,124.1,0.0,2010-12-15T00:00:00,1111,147
3.0,16,124.83,124.83,0.0,2010-12-16T00:00:00,1132,147
1.0,16,124.31,124.31,0.0,2010-12-17T00:00:00,1132,147
6.0,16,124.58,124.58,0.0,2010-12-20T00:00:00,1112,155
6.0,16,125.35,125.35,0.0,2010-12-21T00:00:00,1112,155
3.0,17,125.77,125.77,0.0,2010-12-22T00:00:00,1126,155
4.0,17,125.59,125.59,0.0,2010-12-23T00:00:00,1136,155
4.0,16,125.66,125.66,0.0,2010-12-27T00:00:00,1116,155
5.0,16,125.8,125.8,0.0,2010-12-28T00:00:00,1116,155
3.0,16,125.93,125.93,0.0,2010-12-29T00:00:00,1132,155
3.0,17,125.76,125.76,0.0,2010-12-30T00:00:00,1155,155
3.0,17,125.78,125.78,0.0,2010-12-31T00:00:00,1163,155
2.0,16,127.05,127.05,0.0,2011-01-03T00:00:00,1070,155
1.0,17,126.92,126.92,0.0,2011-01-04T00:00:00,1088,155
4.0,17,127.63,127.63,0.0,2011-01-05T00:00:00,1088,155
3.0,18,127.38,127.38,0.0,2011-01-06T00:00:00,1113,155
3.0,18,127.13,127.13,0.0,2011-01-07T00:00:00,1113,155
4.0,17,126.99,126.99,0.0,2011-01-10T00:00:00,1090,155
3.0,17,127.43,127.43,0.0,2011-01-11T00:00:00,1090,155
6.0,17,128.6,128.6,0.0,2011-01-12T00:00:00,1085,155
5.0,17,128.41,128.41,0.0,2011-01-13T00:00:00,1085,155
1.0,17,129.29,129.29,0.0,2011-01-14T00:00:00,1085,155
4.0,16,129.53,129.53,0.0,2011-01-18T00:00:00,1066,155
4.0,17,129.69,129.69,0.0,2011-01-26T00:00:00,1077,155
4.0,18,130.02,130.02,0.0,2011-01-27T00:00:00,1118,155
5.0,18,127.69,127.69,0.0,2011-01-28T00:00:00,1118,155
3.0,17,128.68,128.68,0.0,2011-01-31T00:00:00,1098,155
6.0,17,130.73,130.73,0.0,2011-02-01T00:00:00,1098,155
3.0,17,130.47,130.47,0.0,2011-02-02T00:00:00,1098,155
5.0,18,130.77,130.77,0.0,2011-02-03T00:00:00,1116,155
1.0,18,131.15,131.15,0.0,2011-02-04T00:00:00,1132,155
2.0,17,131.98,131.98,0.0,2011-02-07T00:00:00,1111,155
8.0,17,132.57,132.57,0.0,2011-02-08T00:00:00,1111,155
0.0,17,132.27,132.27,0.0,2011-02-09T00:00:00,1111,155
1.0,17,132.34,132.34,0.0,2011-02-10T00:00:00,1111,155
6.0,17,133.12,133.12,0.0,2011-02-11T00:00:00,1111,155
5.0,16,133.43,133.43,0.0,2011-02-14T00:00:00,1093,155
4.0,16,133.01,133.01,0.0,2011-02-15T00:00:00,1093,155
3.0,16,133.82,133.82,0.0,2011-02-16T00:00:00,1095,155
2.0,17,134.26,134.26,0.0,2011-02-17T00:00:00,1123,155
4.0,17,134.56,134.56,0.0,2011-02-18T00:00:00,1123,155
7.0,17,131.84,131.84,0.0,2011-02-22T00:00:00,1083,155
0.0,17,131.02,131.02,0.0,2011-02-23T00:00:00,1083,155
8.0,18,130.94,130.94,0.0,2011-02-24T00:00:00,1115,155
5.0,18,132.32,132.32,0.0,2011-02-25T00:00:00,1115,155
3.0,17,133.15,133.15,0.0,2011-02-28T00:00:00,1095,155
5.0,17,130.93,130.93,0.0,2011-03-01T00:00:00,1103,155
4.0,17,131.21,131.21,0.0,2011-03-02T00:00:00,1103,155
3.0,18,133.45,133.45,0.0,2011-03-03T00:00:00,1125,155
3.0,18,132.45,132.45,0.0,2011-03-04T00:00:00,1125,155
6.0,17,131.41,131.41,0.0,2011-03-07T00:00:00,1113,155
5.0,17,132.57,132.57,0.0,2011-03-08T00:00:00,1113,155
9.0,17,132.39,132.39,0.0,2011-03-09T00:00:00,1113,155
10.0,17,129.92,129.92,0.0,2011-03-10T00:00:00,1113,155
4.0,17,130.85,130.85,0.0,2011-03-11T00:00:00,1113,155
7.0,16,130.07,130.07,0.0,2011-03-14T00:00:00,1091,155
3.0,16,128.63,128.63,0.0,2011-03-15T00:00:00,1091,155
7.0,16,126.22,126.22,0.0,2011-03-16T00:00:00,1091,155
5.0,17,127.8,127.8,0.0,2011-03-17T00:00:00,1113,155
7.0,17,127.78,127.78,0.0,2011-03-18T00:00:00,1113,155
5.0,17,129.73,129.73,0.0,2011-03-21T00:00:00,1079,139
9.0,17,129.3,129.3,0.0,2011-03-22T00:00:00,1079,139
1.0,17,129.66,129.66,0.0,2011-03-23T00:00:00,1079,139
2.0,18,130.9,130.9,0.0,2011-03-24T00:00:00,1098,139
4.0,18,131.28,131.28,0.0,2011-03-25T00:00:00,1098,139
6.0,17,130.98,130.98,0.0,2011-03-28T00:00:00,1076,139
4.0,17,131.84,131.84,0.0,2011-03-29T00:00:00,1076,139
4.0,17,132.76,132.76,0.0,2011-03-30T00:00:00,1080,139
3.0,18,132.57,132.57,1.0,2011-03-31T00:00:00,1104,139
4.0,18,133.16,133.16,1.0,2011-04-01T00:00:00,1087,139
4.0,17,133.24,133.24,1.0,2011-04-04T00:00:00,1068,139
3.0,17,133.21,133.21,0.0,2011-04-05T00:00:00,1072,139
5.0,17,133.61,133.61,0.0,2011-04-06T00:00:00,1071,139
10.0,17,133.36,133.36,0.0,2011-04-07T00:00:00,1062,139
3.0,17,132.85,132.85,0.0,2011-04-08T00:00:00,1062,139
3.0,16,132.45,132.45,0.0,2011-04-11T00:00:00,1039,139
2.0,16,131.47,131.47,0.0,2011-04-12T00:00:00,1040,139
1.0,16,131.45,131.45,0.0,2011-04-13T00:00:00,1040,139
8.0,16,131.56,131.56,0.0,2011-04-14T00:00:00,1041,139
2.0,17,132.05,132.05,0.0,2011-04-15T00:00:00,1063,139
6.0,17,130.56,130.56,0.0,2011-04-18T00:00:00,1041,131
3.0,17,131.28,131.28,0.0,2011-04-19T00:00:00,1041,131
3.0,17,133.11,133.11,0.0,2011-04-20T00:00:00,1041,131
6.0,18,133.77,133.77,0.0,2011-04-21T00:00:00,1063,131
3.0,17,133.61,133.61,0.0,2011-04-25T00:00:00,1042,131
5.0,17,134.79,134.79,0.0,2011-04-26T00:00:00,1042,131
2.0,17,135.62,135.62,0.0,2011-04-27T00:00:00,1042,131
1.0,18,136.1,136.1,0.0,2011-04-28T00:00:00,1064,131
1.0,18,136.42,136.42,0.0,2011-04-29T00:00:00,1075,131
7.0,17,136.23,136.23,0.0,2011-05-02T00:00:00,1070,131
7.0,17,135.72,135.72,0.0,2011-05-03T00:00:00,1070,131
6.0,17,134.84,134.84,0.0,2011-05-04T00:00:00,1070,131
4.0,18,133.64,133.64,0.0,2011-05-05T00:00:00,1114,131
0.0,18,134.18,134.18,0.0,2011-05-06T00:00:00,1114,131
2.0,17,134.73,134.73,0.0,2011-05-09T00:00:00,1092,131
4.0,17,135.88,135.88,0.0,2011-05-10T00:00:00,1091,131
0.0,17,134.45,134.45,0.0,2011-05-11T00:00:00,1091,131
0.0,17,135.1,135.1,0.0,2011-05-12T00:00:00,1091,131
3.0,17,134.03,134.03,0.0,2011-05-13T00:00:00,1091,131
1.0,16,133.2,133.2,0.0,2011-05-16T00:00:00,1071,131
2.0,16,133.19,133.19,0.0,2011-05-17T00:00:00,1071,131
8.0,16,134.37,134.37,0.0,2011-05-18T00:00:00,1071,131
8.0,17,134.66,134.66,0.0,2011-05-19T00:00:00,1091,131
2.0,17,133.63,133.63,0.0,2011-05-20T00:00:00,1094,131
3.0,17,132.07,132.07,0.0,2011-05-23T00:00:00,1054,131
5.0,17,131.96,131.96,0.0,2011-05-24T00:00:00,1054,131
4.0,17,132.39,132.39,0.0,2011-05-25T00:00:00,1054,131
5.0,18,132.98,132.98,0.0,2011-05-26T00:00:00,1075,131
2.0,18,133.51,133.51,0.0,2011-05-27T00:00:00,1085,131
4.0,17,134.9,134.9,0.0,2011-05-31T00:00:00,1065,131
6.0,17,131.85,131.85,0.0,2011-06-01T00:00:00,1065,131
3.0,18,131.7,131.7,0.0,2011-06-02T00:00:00,1087,131
5.0,18,130.42,130.42,0.0,2011-06-03T00:00:00,1087,131
2.0,17,129.04,129.04,0.0,2011-06-06T00:00:00,1105,131
5.0,17,128.95,128.95,0.0,2011-06-07T00:00:00,1105,131
5.0,17,128.42,128.42,0.0,2011-06-08T00:00:00,1105,131
3.0,17,129.37,129.37,0.0,2011-06-09T00:00:00,1105,131
5.0,17,127.61,127.61,0.0,2011-06-10T00:00:00,1105,131
5.0,16,127.7,127.7,0.0,2011-06-13T00:00:00,1085,131
5.0,16,129.32,129.32,0.0,2011-06-14T00:00:00,1085,131
7.0,16,127.02,127.02,0.0,2011-06-15T00:00:00,1085,131
7.0,17,127.3,127.3,0.0,2011-06-16T00:00:00,1104,131
11.0,17,127.06,127.06,0.0,2011-06-17T00:00:00,1105,131
13.0,17,127.72,127.72,0.0,2011-06-20T00:00:00,1077,131
8.0,17,129.45,129.45,0.0,2011-06-21T00:00:00,1077,131
4.0,17,128.67,128.67,0.0,2011-06-22T00:00:00,1077,131
9.0,18,128.29,128.29,0.0,2011-06-23T00:00:00,1095,131
7.0,18,126.8,126.8,0.0,2011-06-24T00:00:00,1095,131
5.0,17,127.95,127.95,0.0,2011-06-27T00:00:00,1075,131
6.0,17,129.61,129.61,0.0,2011-06-28T00:00:00,1132,131
7.0,17,130.74,130.74,0.0,2011-06-29T00:00:00,1132,131
9.0,18,131.96,131.96,0.0,2011-06-30T00:00:00,1153,131
9.0,18,133.91,133.91,0.0,2011-07-01T00:00:00,1143,131
2.0,17,133.78,133.78,0.0,2011-07-05T00:00:00,1125,131
6.0,17,133.96,133.96,0.0,2011-07-06T00:00:00,1125,131
9.0,17,135.4,135.4,0.0,2011-07-07T00:00:00,1125,131
2.0,17,134.41,134.41,0.0,2011-07-08T00:00:00,1125,131
3.0,16,131.98,131.98,0.0,2011-07-11T00:00:00,1104,131
4.0,16,131.4,131.4,0.0,2011-07-12T00:00:00,1104,131
6.0,16,131.82,131.82,0.0,2011-07-13T00:00:00,1108,131
5.0,17,130.94,130.94,0.0,2011-07-14T00:00:00,1218,131
3.0,17,131.7,131.7,0.0,2011-07-15T00:00:00,1218,131
2.0,16,130.59,130.59,0.0,2011-07-18T00:00:00,1117,131
3.0,17,132.73,132.73,0.0,2011-07-19T00:00:00,1213,131
6.0,17,132.65,132.65,0.0,2011-07-20T00:00:00,1213,131
6.0,18,134.49,134.49,0.0,2011-07-21T00:00:00,1232,131
6.0,18,134.57,134.57,0.0,2011-07-22T00:00:00,1232,131
4.0,17,133.84,133.84,0.0,2011-07-25T00:00:00,1212,131
4.0,17,133.33,133.33,0.0,2011-07-26T00:00:00,1212,131
4.0,17,130.59,130.59,0.0,2011-07-27T00:00:00,1212,131
6.0,18,130.21,130.21,0.0,2011-07-28T00:00:00,1231,131
3.0,18,129.32,129.32,0.0,2011-07-29T00:00:00,1232,131
