coefficient,confidence_interval_high,confidence_interval_low,model,observation_count,p_value,r_squared,standard_error,t_statistic,term
0.002473915281848613,0.014349124714296137,-0.009401294150598913,vendor_iv_cross_underlying_one_way_cluster,13448,0.6830449803424609,0.5893346387655827,0.00605889165623331,0.408311523330093,C(quote_date)[T.Timestamp('2020-04-29 00:00:00')]
0.012189560575836894,0.0325007579141407,-0.00812163676246691,vendor_iv_cross_underlying_one_way_cluster,13448,0.23949393048076073,0.5893346387655827,0.010363046208254815,1.176252651090868,C(quote_date)[T.Timestamp('2020-04-30 00:00:00')]
0.015428107201108852,0.023536881895538493,0.007319332506679209,vendor_iv_cross_underlying_one_way_cluster,13448,0.00019215522403858294,0.5893346387655827,0.0041372059682681026,3.7291126715567637,C(quote_date)[T.Timestamp('2020-05-01 00:00:00')]
-0.000936194277935565,0.0025937505520792744,-0.004466139107950404,vendor_iv_cross_underlying_one_way_cluster,13448,0.6031947360657168,0.5893346387655827,0.0018010253544751811,-0.5198118258631468,C(quote_date)[T.Timestamp('2020-05-04 00:00:00')]
0.017289744304571742,0.029906169934925963,0.004673318674217521,vendor_iv_cross_underlying_one_way_cluster,13448,0.007232069033591276,0.5893346387655827,0.006437070134895834,2.6859648787796733,C(quote_date)[T.Timestamp('2020-05-05 00:00:00')]
-0.0035425092507162617,0.001241343058277162,-0.008326361559709686,vendor_iv_cross_underlying_one_way_cluster,13448,0.14667390225796084,0.5893346387655827,0.0024407858239885224,-1.4513806233630928,C(quote_date)[T.Timestamp('2020-05-06 00:00:00')]
0.0007550809255412532,0.0077711710664529286,-0.0062610092153704226,vendor_iv_cross_underlying_one_way_cluster,13448,0.8329388326701722,0.5893346387655827,0.0035797036048895283,0.21093392327506832,C(quote_date)[T.Timestamp('2020-05-07 00:00:00')]
0.0036955612989149045,0.01617787588573353,-0.00878675328790372,vendor_iv_cross_underlying_one_way_cluster,13448,0.5617296183628679,0.5893346387655827,0.006368644875761764,0.5802743552211133,C(quote_date)[T.Timestamp('2020-05-08 00:00:00')]
0.0001678598446277169,0.004825730287966735,-0.004490010598711301,vendor_iv_cross_underlying_one_way_cluster,13448,0.9436898651185466,0.5893346387655827,0.002376508180803171,0.07063297571775518,C(quote_date)[T.Timestamp('2020-05-11 00:00:00')]
0.006333118776957668,0.013260335499831999,-0.0005940979459166627,vendor_iv_cross_underlying_one_way_cluster,13448,0.07315349455251098,0.5893346387655827,0.003534359191043985,1.7918718598284236,C(quote_date)[T.Timestamp('2020-05-12 00:00:00')]
0.0088188065570678,0.026224327612689658,-0.008586714498554058,vendor_iv_cross_underlying_one_way_cluster,13448,0.320685853086062,0.5893346387655827,0.008880531067363681,0.9930494573097411,C(quote_date)[T.Timestamp('2020-05-13 00:00:00')]
-0.0005890965952350316,0.0008187609498818859,-0.0019969541403519493,vendor_iv_cross_underlying_one_way_cluster,13448,0.4121493293694888,0.5893346387655827,0.0007183078649515594,-0.8201171447214469,C(quote_date)[T.Timestamp('2020-05-14 00:00:00')]
0.006234096517309242,0.020899413451299677,-0.008431220416681191,vendor_iv_cross_underlying_one_way_cluster,13448,0.404752606874204,0.5893346387655827,0.007482442049786926,0.8331633544006889,C(quote_date)[T.Timestamp('2020-05-15 00:00:00')]
-0.002320280411206042,0.0025086541689075957,-0.00714921499131968,vendor_iv_cross_underlying_one_way_cluster,13448,0.3463188573961221,0.5893346387655827,0.0024637874053827814,-0.94175349956607,C(quote_date)[T.Timestamp('2020-05-18 00:00:00')]
-0.0014039444049148717,0.0015812958670614913,-0.004389184676891235,vendor_iv_cross_underlying_one_way_cluster,13448,0.3566528329362393,0.5893346387655827,0.0015231097589157544,-0.921761807838647,C(quote_date)[T.Timestamp('2020-05-19 00:00:00')]
0.0004956434774971114,0.007732232330584864,-0.00674094537559064,vendor_iv_cross_underlying_one_way_cluster,13448,0.8932123948919825,0.5893346387655827,0.0036922050150763187,0.13424050817147443,C(quote_date)[T.Timestamp('2020-05-20 00:00:00')]
0.0007201887151342904,0.007818430803733397,-0.006378053373464817,vendor_iv_cross_underlying_one_way_cluster,13448,0.842373635059602,0.5893346387655827,0.0036216186341122263,0.19885824209948366,C(quote_date)[T.Timestamp('2020-05-21 00:00:00')]
0.023187432316904226,0.05056514183667681,-0.00419027720286836,vendor_iv_cross_underlying_one_way_cluster,13448,0.09691787359598351,0.5893346387655827,0.01396847581676218,1.6599829946427864,C(quote_date)[T.Timestamp('2020-05-22 00:00:00')]
-0.0038258297788540964,0.007335679463714311,-0.014987339021422505,vendor_iv_cross_underlying_one_way_cluster,13448,0.5017003803664435,0.5893346387655827,0.005694752215147304,-0.6718167242953758,C(quote_date)[T.Timestamp('2020-05-26 00:00:00')]
-0.004722412985128796,-0.00267786348127012,-0.006766962488987472,vendor_iv_cross_underlying_one_way_cluster,13448,5.981534648281101e-06,0.5893346387655827,0.001043156670217321,-4.527040970887887,C(quote_date)[T.Timestamp('2020-05-27 00:00:00')]
0.00881628779917506,0.01719334836078856,0.00043922723756156107,vendor_iv_cross_underlying_one_way_cluster,13448,0.03913837384218897,0.5893346387655827,0.0042740890280080065,2.0627290965167386,C(quote_date)[T.Timestamp('2020-05-28 00:00:00')]
-0.005819587808150459,0.0038731735711188646,-0.015512349187419783,vendor_iv_cross_underlying_one_way_cluster,13448,0.2392860139658527,0.5893346387655827,0.004945377290462779,-1.1767732705396625,C(quote_date)[T.Timestamp('2020-05-29 00:00:00')]
-0.0010162023483492658,0.0053124661593616125,-0.0073448708560601445,vendor_iv_cross_underlying_one_way_cluster,13448,0.7529788827831487,0.5893346387655827,0.0032289718370493584,-0.3147139088329348,C(quote_date)[T.Timestamp('2020-06-01 00:00:00')]
0.005395908333860839,0.012074042818703664,-0.0012822261509819874,vendor_iv_cross_underlying_one_way_cluster,13448,0.11327480997208009,0.5893346387655827,0.0034072740813194014,1.5836437589345254,C(quote_date)[T.Timestamp('2020-06-02 00:00:00')]
0.00047632689395780275,0.010054334858776106,-0.0091016810708605,vendor_iv_cross_underlying_one_way_cluster,13448,0.9223519036576329,0.5893346387655827,0.004886828554181816,0.09747157868883993,C(quote_date)[T.Timestamp('2020-06-03 00:00:00')]
-0.00652606305956468,-0.004925119715584263,-0.008127006403545096,vendor_iv_cross_underlying_one_way_cluster,13448,1.3541046646193979e-15,0.5893346387655827,0.0008168228378727638,-7.9895697781423225,C(quote_date)[T.Timestamp('2020-06-04 00:00:00')]
-0.0034308366139331704,0.0065349074645076255,-0.013396580692373965,vendor_iv_cross_underlying_one_way_cluster,13448,0.49983905089252567,0.5893346387655827,0.005084656737087678,-0.6747430143924011,C(quote_date)[T.Timestamp('2020-06-05 00:00:00')]
0.00855233960109978,0.026323204963948174,-0.009218525761748614,vendor_iv_cross_underlying_one_way_cluster,13448,0.3455556670343174,0.5893346387655827,0.009066934649321474,0.9432448707171168,C(quote_date)[T.Timestamp('2020-06-08 00:00:00')]
-0.0005334150022086281,0.00396693319588588,-0.005033763200303136,vendor_iv_cross_underlying_one_way_cluster,13448,0.8162975388213292,0.5893346387655827,0.0022961382115144363,-0.2323096229720466,C(quote_date)[T.Timestamp('2020-06-09 00:00:00')]
-0.0033500769505779094,0.005483930392229276,-0.012184084293385095,vendor_iv_cross_underlying_one_way_cluster,13448,0.45731977024275783,0.5893346387655827,0.00450722942487143,-0.7432674565203592,C(quote_date)[T.Timestamp('2020-06-10 00:00:00')]
0.027077884133018995,0.06117869843826266,-0.007022930172224669,vendor_iv_cross_underlying_one_way_cluster,13448,0.11963272631556875,0.5893346387655827,0.01739869435062406,1.5563170193887428,C(quote_date)[T.Timestamp('2020-06-11 00:00:00')]
-0.0017860139407241673,0.01120490790023465,-0.014776935781682987,vendor_iv_cross_underlying_one_way_cluster,13448,0.7875763591902128,0.5893346387655827,0.006628143141113588,-0.2694591686841725,C(quote_date)[T.Timestamp('2020-06-12 00:00:00')]
-0.006109188212922894,0.0026892213578231586,-0.014907597783668947,vendor_iv_cross_underlying_one_way_cluster,13448,0.17354409777448865,0.5893346387655827,0.004489066962529304,-1.360903783328898,C(quote_date)[T.Timestamp('2020-06-15 00:00:00')]
-0.002828803645966959,0.0032051483159484997,-0.008862755607882418,vendor_iv_cross_underlying_one_way_cluster,13448,0.35816913679679696,0.5893346387655827,0.003078603489406184,-0.9188593645466804,C(quote_date)[T.Timestamp('2020-06-16 00:00:00')]
