atm_iv_standard_deviation,count,coverage,market_regime,mean_atm_iv,median_absolute_atm_iv_change,median_atm_iv,median_atm_iv_spread,median_relative_instability,p90_absolute_atm_iv_change,p95_absolute_atm_iv_change,target_tenor
,1,0.2,extreme,0.21528218493816173,0.0014764355920696692,0.21528218493816173,0.00439638291337241,0.006905499953042566,0.0014764355920696692,0.0014764355920696692,150
0.0019163621981181489,2,0.4,high,0.21245067664059314,0.0041865810030674855,0.21245067664059314,0.0038988490480433707,0.019446945896940106,0.0041865810030674855,0.0041865810030674855,150
0.005825007312584785,5,1.0,low,0.17072646709555636,0.004323363310998654,0.17134993484528935,0.0012725157726751202,0.02530979849696446,0.0058274326103022744,0.00586730403180831,45
0.0010762527087444442,3,0.6,low,0.190153850303564,0.002059909208222105,0.18979327038814955,0.004240773728387576,0.010881477348592329,0.00392305057934988,0.004155943250740851,90
0.0001428222434199554,2,0.4,medium,0.20116869752901814,0.005013948491451314,0.20116869752901814,0.004476828884465919,0.02377538291919512,0.008863522361689923,0.00934471909546975,150
0.0072847704017937045,2,0.4,medium,0.19884413212978735,0.010302221100990744,0.19884413212978735,0.005667548548938611,0.050502261550957786,0.010302221100990744,0.010302221100990744,90
