underlying_symbol,quote_date,valuation_timestamp,underlying_price,expiration,vendor_dte,time_to_maturity,strike,option_type,bid,ask,last,volume,open_interest,vendor_iv,vendor_delta,vendor_gamma,vendor_vega,vendor_theta,vendor_rho,source_file,source_row
SPY,2012-04-11,2012-04-11T16:00:00-04:00,136.9,2012-04-20,9.0,0.024657534246575342,100.0,call,36.84,37.0,36.26,1,,1.13339,0.9259,0.00034,0.02412,-0.01958,0.00242,spy_options_2012.parquet,629084
SPY,2012-04-11,2012-04-11T16:00:00-04:00,136.9,2012-04-20,9.0,0.024657534246575342,100.0,put,0.0,0.01,0.01,0,,0.63523,-0.00144,0.00025,0.00133,-0.00232,-0.00039,spy_options_2012.parquet,629084
SPY,2012-04-11,2012-04-11T16:00:00-04:00,136.9,2012-04-20,9.0,0.024657534246575342,101.0,call,35.85,36.01,0.0,,,1.09196,0.92729,0.00042,0.02434,-0.01957,0.00218,spy_options_2012.parquet,629085
SPY,2012-04-11,2012-04-11T16:00:00-04:00,136.9,2012-04-20,9.0,0.024657534246575342,101.0,put,0.0,0.0,0.01,0,,0.61669,-0.00134,0.0003,0.0009,-0.00246,-0.00018,spy_options_2012.parquet,629085
SPY,2012-04-11,2012-04-11T16:00:00-04:00,136.9,2012-04-20,9.0,0.024657534246575342,102.0,call,34.84,35.03,38.58,0,,1.0586,0.92795,0.0005,0.02475,-0.03546,0.0034,spy_options_2012.parquet,629086
SPY,2012-04-11,2012-04-11T16:00:00-04:00,136.9,2012-04-20,9.0,0.024657534246575342,102.0,put,0.0,0.02,0.01,0,,0.59822,-0.00104,0.00028,0.00054,-0.00216,0.0,spy_options_2012.parquet,629086
SPY,2012-04-11,2012-04-11T16:00:00-04:00,136.9,2012-04-20,9.0,0.024657534246575342,103.0,call,33.84,34.0,28.18,0,,1.01279,0.92952,0.00043,0.02446,-0.01963,0.00263,spy_options_2012.parquet,629087
SPY,2012-04-11,2012-04-11T16:00:00-04:00,136.9,2012-04-20,9.0,0.024657534246575342,103.0,put,0.0,0.0,0.01,0,,0.5801,-0.00164,0.00036,0.00119,-0.00218,0.0,spy_options_2012.parquet,629087
SPY,2012-04-11,2012-04-11T16:00:00-04:00,136.9,2012-04-20,9.0,0.024657534246575342,104.0,call,32.84,33.04,36.65,0,,0.9824,0.93038,0.00063,0.02373,-0.04044,0.00333,spy_options_2012.parquet,629088
SPY,2012-04-11,2012-04-11T16:00:00-04:00,136.9,2012-04-20,9.0,0.024657534246575342,104.0,put,0.0,0.01,0.01,0,,0.56145,-0.00114,0.00038,0.00092,-0.00265,0.0,spy_options_2012.parquet,629088
SPY,2012-04-11,2012-04-11T16:00:00-04:00,136.9,2012-04-20,9.0,0.024657534246575342,105.0,call,31.84,32.04,35.33,0,,0.94467,0.93112,0.00075,0.02445,-0.04061,0.00344,spy_options_2012.parquet,629089
SPY,2012-04-11,2012-04-11T16:00:00-04:00,136.9,2012-04-20,9.0,0.024657534246575342,105.0,put,0.0,0.02,0.01,501,,0.54274,-0.00113,0.00041,0.00105,-0.00199,-0.00053,spy_options_2012.parquet,629089
SPY,2012-04-11,2012-04-11T16:00:00-04:00,136.9,2012-04-20,9.0,0.024657534246575342,106.0,call,30.84,31.05,34.65,0,,0.90777,0.93256,0.00082,0.02382,-0.03977,0.00357,spy_options_2012.parquet,629090
SPY,2012-04-11,2012-04-11T16:00:00-04:00,136.9,2012-04-20,9.0,0.024657534246575342,106.0,put,0.0,0.02,0.01,25,,0.52549,-0.00161,0.00039,0.00153,-0.00235,0.0,spy_options_2012.parquet,629090
SPY,2012-04-11,2012-04-11T16:00:00-04:00,136.9,2012-04-20,9.0,0.024657534246575342,107.0,call,29.84,30.04,24.3,0,,0.87149,0.93331,0.00087,0.02331,-0.04056,0.00297,spy_options_2012.parquet,629091
SPY,2012-04-11,2012-04-11T16:00:00-04:00,136.9,2012-04-20,9.0,0.024657534246575342,107.0,put,0.0,0.02,0.01,0,,0.5077,-0.00197,0.00043,0.00108,-0.0023,0.0,spy_options_2012.parquet,629091
SPY,2012-04-11,2012-04-11T16:00:00-04:00,136.9,2012-04-20,9.0,0.024657534246575342,108.0,call,28.84,29.01,30.95,0,,0.82958,0.93498,0.00077,0.02384,-0.02537,0.00343,spy_options_2012.parquet,629092
SPY,2012-04-11,2012-04-11T16:00:00-04:00,136.9,2012-04-20,9.0,0.024657534246575342,108.0,put,0.0,0.01,0.01,0,,0.48992,-0.00178,0.00041,0.00091,-0.0018,-0.00021,spy_options_2012.parquet,629092
SPY,2012-04-11,2012-04-11T16:00:00-04:00,136.9,2012-04-20,9.0,0.024657534246575342,109.0,call,27.84,28.0,25.74,0,,0.7941,0.9359,0.00081,0.02347,-0.02535,0.0034,spy_options_2012.parquet,629093
SPY,2012-04-11,2012-04-11T16:00:00-04:00,136.9,2012-04-20,9.0,0.024657534246575342,109.0,put,0.0,0.01,0.02,14,,0.4718,-0.00163,0.00052,0.00098,-0.00277,-6e-05,spy_options_2012.parquet,629093
SPY,2012-04-11,2012-04-11T16:00:00-04:00,136.9,2012-04-20,9.0,0.024657534246575342,110.0,call,26.83,27.03,30.98,0,,0.76575,0.93726,0.00109,0.02363,-0.04031,0.00395,spy_options_2012.parquet,629094
SPY,2012-04-11,2012-04-11T16:00:00-04:00,136.9,2012-04-20,9.0,0.024657534246575342,110.0,put,0.0,0.02,0.02,25,,0.45469,-0.00161,0.00054,0.00152,-0.00238,-0.00016,spy_options_2012.parquet,629094
SPY,2012-04-11,2012-04-11T16:00:00-04:00,136.9,2012-04-20,9.0,0.024657534246575342,111.0,call,25.85,26.03,29.34,0,,0.73461,0.93738,0.00132,0.02353,-0.0453,0.00385,spy_options_2012.parquet,629095
SPY,2012-04-11,2012-04-11T16:00:00-04:00,136.9,2012-04-20,9.0,0.024657534246575342,111.0,put,0.0,0.0,0.01,1,,0.43721,-0.00219,0.00058,0.00148,-0.00255,-0.00024,spy_options_2012.parquet,629095
SPY,2012-04-11,2012-04-11T16:00:00-04:00,136.9,2012-04-20,9.0,0.024657534246575342,112.0,call,24.86,25.04,25.21,0,,0.7016,0.93908,0.00147,0.02262,-0.04506,0.00404,spy_options_2012.parquet,629096
