underlying_symbol,quote_date,valuation_timestamp,underlying_price,expiration,vendor_dte,time_to_maturity,strike,option_type,bid,ask,last,volume,open_interest,vendor_iv,vendor_delta,vendor_gamma,vendor_vega,vendor_theta,vendor_rho,source_file,source_row
SPY,2020-02-10,2020-02-10T16:00:00-05:00,334.75,2020-03-02,21.0,0.057534246575342465,275.0,call,59.69,60.15,0.0,,,0.37793,0.98461,0.00121,0.03125,-0.02653,0.16294,spy_2020_2022.csv,2190071
SPY,2020-02-10,2020-02-10T16:00:00-05:00,334.75,2020-03-02,21.0,0.057534246575342465,275.0,put,0.05,0.06,0.06,1,,0.32557,-0.00665,0.00062,0.01505,-0.01037,-0.00127,spy_2020_2022.csv,2190071
SPY,2020-02-10,2020-02-10T16:00:00-05:00,334.75,2020-03-02,21.0,0.057534246575342465,280.0,call,54.67,55.12,0.0,,,0.34357,0.98427,0.00142,0.03134,-0.02426,0.16559,spy_2020_2022.csv,2190072
SPY,2020-02-10,2020-02-10T16:00:00-05:00,334.75,2020-03-02,21.0,0.057534246575342465,280.0,put,0.06,0.07,0.08,16,,0.30493,-0.00794,0.0008,0.01785,-0.01169,-0.00125,spy_2020_2022.csv,2190072
SPY,2020-02-10,2020-02-10T16:00:00-05:00,334.75,2020-03-02,21.0,0.057534246575342465,285.0,call,49.72,50.15,48.77,4,,0.3223,0.98096,0.00176,0.03846,-0.02723,0.16722,spy_2020_2022.csv,2190073
SPY,2020-02-10,2020-02-10T16:00:00-05:00,334.75,2020-03-02,21.0,0.057534246575342465,285.0,put,0.08,0.09,0.09,10,,0.28751,-0.0106,0.00111,0.0225,-0.01372,-0.00189,spy_2020_2022.csv,2190073
SPY,2020-02-10,2020-02-10T16:00:00-05:00,334.75,2020-03-02,21.0,0.057534246575342465,290.0,call,44.75,45.15,42.73,0,,0.29599,0.97821,0.0022,0.04327,-0.0277,0.16968,spy_2020_2022.csv,2190074
SPY,2020-02-10,2020-02-10T16:00:00-05:00,334.75,2020-03-02,21.0,0.057534246575342465,290.0,put,0.09,0.11,0.15,0,,0.26769,-0.01315,0.0016,0.02854,-0.01658,-0.00274,spy_2020_2022.csv,2190074
SPY,2020-02-10,2020-02-10T16:00:00-05:00,334.75,2020-03-02,21.0,0.057534246575342465,291.0,call,43.74,44.15,0.0,,,0.29062,0.97686,0.00229,0.0447,-0.02876,0.17059,spy_2020_2022.csv,2190075
SPY,2020-02-10,2020-02-10T16:00:00-05:00,334.75,2020-03-02,21.0,0.057534246575342465,291.0,put,0.11,0.12,0.12,2,,0.26601,-0.01491,0.00166,0.03095,-0.01737,-0.00334,spy_2020_2022.csv,2190075
SPY,2020-02-10,2020-02-10T16:00:00-05:00,334.75,2020-03-02,21.0,0.057534246575342465,292.0,call,42.74,43.19,0.0,,,0.29035,0.97521,0.00253,0.04824,-0.03076,0.17042,spy_2020_2022.csv,2190076
SPY,2020-02-10,2020-02-10T16:00:00-05:00,334.75,2020-03-02,21.0,0.057534246575342465,292.0,put,0.12,0.13,0.16,18,,0.26323,-0.01594,0.00188,0.03243,-0.01872,-0.00307,spy_2020_2022.csv,2190076
SPY,2020-02-10,2020-02-10T16:00:00-05:00,334.75,2020-03-02,21.0,0.057534246575342465,293.0,call,41.76,42.18,0.0,,,0.28209,0.97485,0.00255,0.04744,-0.02969,0.1714,spy_2020_2022.csv,2190077
SPY,2020-02-10,2020-02-10T16:00:00-05:00,334.75,2020-03-02,21.0,0.057534246575342465,293.0,put,0.13,0.13,0.0,,,0.25787,-0.01665,0.00188,0.03367,-0.0184,-0.00351,spy_2020_2022.csv,2190077
SPY,2020-02-10,2020-02-10T16:00:00-05:00,334.75,2020-03-02,21.0,0.057534246575342465,294.0,call,40.77,41.3,0.0,,,0.28922,0.9695,0.00296,0.05774,-0.03717,0.17083,spy_2020_2022.csv,2190078
SPY,2020-02-10,2020-02-10T16:00:00-05:00,334.75,2020-03-02,21.0,0.057534246575342465,294.0,put,0.13,0.15,0.0,,,0.25487,-0.01736,0.00204,0.03545,-0.02019,-0.00323,spy_2020_2022.csv,2190078
SPY,2020-02-10,2020-02-10T16:00:00-05:00,334.75,2020-03-02,21.0,0.057534246575342465,295.0,call,39.77,40.3,0.0,,,0.28382,0.96772,0.00308,0.05909,-0.03716,0.17087,spy_2020_2022.csv,2190079
SPY,2020-02-10,2020-02-10T16:00:00-05:00,334.75,2020-03-02,21.0,0.057534246575342465,295.0,put,0.14,0.15,0.15,1,,0.25117,-0.01862,0.00221,0.03778,-0.02113,-0.00417,spy_2020_2022.csv,2190079
SPY,2020-02-10,2020-02-10T16:00:00-05:00,334.75,2020-03-02,21.0,0.057534246575342465,296.0,call,38.77,39.17,0.0,,,0.2642,0.97317,0.00282,0.05122,-0.02948,0.1725,spy_2020_2022.csv,2190080
SPY,2020-02-10,2020-02-10T16:00:00-05:00,334.75,2020-03-02,21.0,0.057534246575342465,296.0,put,0.13,0.15,0.0,,,0.24605,-0.01875,0.00232,0.03843,-0.02081,-0.00398,spy_2020_2022.csv,2190080
SPY,2020-02-10,2020-02-10T16:00:00-05:00,334.75,2020-03-02,21.0,0.057534246575342465,297.0,call,37.79,38.2,0.0,,,0.26362,0.96945,0.00311,0.05607,-0.0331,0.173,spy_2020_2022.csv,2190081
SPY,2020-02-10,2020-02-10T16:00:00-05:00,334.75,2020-03-02,21.0,0.057534246575342465,297.0,put,0.15,0.15,0.18,1,,0.24273,-0.0203,0.00255,0.04127,-0.02196,-0.00444,spy_2020_2022.csv,2190081
SPY,2020-02-10,2020-02-10T16:00:00-05:00,334.75,2020-03-02,21.0,0.057534246575342465,298.0,call,36.92,37.23,0.0,,,0.2688,0.96378,0.00356,0.06596,-0.03959,0.17148,spy_2020_2022.csv,2190082
SPY,2020-02-10,2020-02-10T16:00:00-05:00,334.75,2020-03-02,21.0,0.057534246575342465,298.0,put,0.15,0.17,0.24,4,,0.23901,-0.02244,0.00266,0.04402,-0.02271,-0.00469,spy_2020_2022.csv,2190082
SPY,2020-02-10,2020-02-10T16:00:00-05:00,334.75,2020-03-02,21.0,0.057534246575342465,299.0,call,35.83,36.21,0.0,,,0.25559,0.96633,0.00354,0.06115,-0.03484,0.17268,spy_2020_2022.csv,2190083
SPY,2020-02-10,2020-02-10T16:00:00-05:00,334.75,2020-03-02,21.0,0.057534246575342465,299.0,put,0.17,0.18,0.28,0,,0.23577,-0.02325,0.00285,0.0458,-0.02349,-0.00506,spy_2020_2022.csv,2190083
SPY,2020-02-10,2020-02-10T16:00:00-05:00,334.75,2020-03-02,21.0,0.057534246575342465,300.0,call,34.83,35.28,26.36,15,,0.25431,0.96349,0.00386,0.06617,-0.03693,0.17357,spy_2020_2022.csv,2190084
SPY,2020-02-10,2020-02-10T16:00:00-05:00,334.75,2020-03-02,21.0,0.057534246575342465,300.0,put,0.18,0.2,0.2,162,,0.23143,-0.02521,0.00304,0.04838,-0.02449,-0.00469,spy_2020_2022.csv,2190084
SPY,2020-02-10,2020-02-10T16:00:00-05:00,334.75,2020-03-02,21.0,0.057534246575342465,301.0,call,33.86,34.25,0.0,,,0.24755,0.96272,0.00403,0.06762,-0.03663,0.17384,spy_2020_2022.csv,2190085
SPY,2020-02-10,2020-02-10T16:00:00-05:00,334.75,2020-03-02,21.0,0.057534246575342465,301.0,put,0.21,0.21,0.22,5,,0.22954,-0.02765,0.00335,0.0524,-0.02689,-0.00619,spy_2020_2022.csv,2190085
SPY,2020-02-10,2020-02-10T16:00:00-05:00,334.75,2020-03-02,21.0,0.057534246575342465,302.0,call,32.93,33.38,0.0,,,0.25568,0.95329,0.00468,0.08034,-0.04616,0.17201,spy_2020_2022.csv,2190086
SPY,2020-02-10,2020-02-10T16:00:00-05:00,334.75,2020-03-02,21.0,0.057534246575342465,302.0,put,0.21,0.21,0.23,80,,0.22523,-0.02903,0.00359,0.05591,-0.02719,-0.00579,spy_2020_2022.csv,2190086
SPY,2020-02-10,2020-02-10T16:00:00-05:00,334.75,2020-03-02,21.0,0.057534246575342465,303.0,call,31.98,32.32,0.0,,,0.24766,0.95269,0.00488,0.08142,-0.04529,0.17279,spy_2020_2022.csv,2190087
SPY,2020-02-10,2020-02-10T16:00:00-05:00,334.75,2020-03-02,21.0,0.057534246575342465,303.0,put,0.22,0.22,0.3,200,,0.22084,-0.03086,0.00391,0.05805,-0.02816,-0.00604,spy_2020_2022.csv,2190087
SPY,2020-02-10,2020-02-10T16:00:00-05:00,334.75,2020-03-02,21.0,0.057534246575342465,304.0,call,30.9,31.3,26.53,1,,0.23509,0.95531,0.00492,0.07727,-0.04104,0.1736,spy_2020_2022.csv,2190088
SPY,2020-02-10,2020-02-10T16:00:00-05:00,334.75,2020-03-02,21.0,0.057534246575342465,304.0,put,0.24,0.25,0.28,1,,0.21855,-0.0344,0.00419,0.06237,-0.02963,-0.00681,spy_2020_2022.csv,2190088
SPY,2020-02-10,2020-02-10T16:00:00-05:00,334.75,2020-03-02,21.0,0.057534246575342465,305.0,call,30.02,30.33,21.57,1,,0.23709,0.94787,0.00543,0.08744,-0.04633,0.17304,spy_2020_2022.csv,2190089
SPY,2020-02-10,2020-02-10T16:00:00-05:00,334.75,2020-03-02,21.0,0.057534246575342465,305.0,put,0.27,0.27,0.32,4,,0.21483,-0.03685,0.00452,0.06669,-0.0321,-0.0078,spy_2020_2022.csv,2190089
SPY,2020-02-10,2020-02-10T16:00:00-05:00,334.75,2020-03-02,21.0,0.057534246575342465,306.0,call,28.94,29.35,0.0,,,0.22668,0.94983,0.0056,0.0854,-0.04362,0.17362,spy_2020_2022.csv,2190090
SPY,2020-02-10,2020-02-10T16:00:00-05:00,334.75,2020-03-02,21.0,0.057534246575342465,306.0,put,0.27,0.28,0.32,2,,0.21037,-0.03898,0.00486,0.06979,-0.03183,-0.00768,spy_2020_2022.csv,2190090
SPY,2020-02-10,2020-02-10T16:00:00-05:00,334.75,2020-03-02,21.0,0.057534246575342465,307.0,call,28.02,28.42,23.44,2,,0.22796,0.94194,0.00622,0.09548,-0.04822,0.17304,spy_2020_2022.csv,2190091
SPY,2020-02-10,2020-02-10T16:00:00-05:00,334.75,2020-03-02,21.0,0.057534246575342465,307.0,put,0.29,0.3,0.47,0,,0.20806,-0.04231,0.00526,0.07511,-0.03474,-0.00827,spy_2020_2022.csv,2190091
